Tweet,HS_Individual,HS_Group,Cleaned_Tweet,Tweet_list
"RT USER: Gila"" USER: Kapolri: Rohingya Lepas ""Goreng"" untuk Serang URL Pemerintahan Jokowi",1,0,gila kepala polisi republik indonesia rohingya lepas goreng serang uniform resource locator perintah jokowi,"['gila', 'kepala', 'polisi', 'republik', 'indonesia', 'rohingya', 'lepas', 'goreng', 'serang', 'uniform', 'resource', 'locator', 'perintah', 'jokowi']"
"Perempuan Indonesia perlu disadarkan bahwa Muhammad Bajad, setelah Khadijah meninggal, menjadikan perempuan sebagai budak seks",0,1,perempuan indonesia sadar muhammad bejat khadijah tinggal perempuan budak seks,"['perempuan', 'indonesia', 'sadar', 'muhammad', 'bejat', 'khadijah', 'tinggal', 'perempuan', 'budak', 'seks']"
"USER USER USER Kalian yang bodoh, baca ""SALAH SATUNYA"", jadi baca dulu biar gak jadi bodoh ya Bong'",1,0,bodoh baca salah baca biar bodoh ya bong,"['bodoh', 'baca', 'salah', 'baca', 'biar', 'bodoh', 'ya', 'bong']"
PENGGUNA PENGGUNA PENGGUNA Tai luh mah',1,0,tai,['tai']
RT USER USER Hutangnya makin besar. Masyarakat semakin sulit. Itu lelucon dengan politik Anda,1,0,hutang masyarakat sulit lelucon politik,"['hutang', 'masyarakat', 'sulit', 'lelucon', 'politik']"
Hancurkan PKI sekuat tenaga,0,1,hancur partai komunis indonesia kuat tenaga,"['hancur', 'partai', 'komunis', 'indonesia', 'kuat', 'tenaga']"
USER USER 1) DPR punya peraturan nasional yang mengatur berudu yang tidak bisa berkata-kata.',0,1,1 dewan wakil rakyat atur nasional atur berudu,"['1', 'dewan', 'wakil', 'rakyat', 'atur', 'nasional', 'atur', 'berudu']"
USER Saya harap bukan PKS yang bubar tapi PKI dan PDIP yang bubar',0,1,harap partai adil sejahtera bubar partai komunis indonesia partai demokrasi indonesia juang bubar,"['harap', 'partai', 'adil', 'sejahtera', 'bubar', 'partai', 'komunis', 'indonesia', 'partai', 'demokrasi', 'indonesia', 'juang', 'bubar']"
Bubarkan Komisi Pemberantasan Korupsi...kalau tidak buat juga SOP TAPING sesuai putusan MK...,0,1,bubar komisi berantas korupsi sop taping sesuai putus mk,"['bubar', 'komisi', 'berantas', 'korupsi', 'sop', 'taping', 'sesuai', 'putus', 'mk']"
"PENGGUNA Dulunya teman, sekarang musuh... selamatkan dirimu, kalian semua bajingan.'",0,1,dulunya teman musuh selamat bajing,"['dulunya', 'teman', 'musuh', 'selamat', 'bajing']"
Pak Infrastruktur... #2019GantiPresiden #2019GantiPresiden USER,1,0,infrastruktur 2019 ganti presiden 2019 ganti presiden,"['infrastruktur', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden']"
Suporter berarti dia bagian dari penistaan ​​agama!!! Dukung gerakan ini 100%,0,1,super er bera i nista agama dukung gera 100,"['super', 'er', 'bera', 'i', 'nista', 'agama', 'dukung', 'gera', '100']"
"Selama Owo masih hidup dan masih mempunyai keinginan menjadi presiden, isu-isu PKI, Komunis, anti Islam atau antek China akan terus bermunculan.",1,0,owo hidup presiden isu isu partai komunis indonesia komunis anti islam antek cina muncul,"['owo', 'hidup', 'presiden', 'isu', 'isu', 'partai', 'komunis', 'indonesia', 'komunis', 'anti', 'islam', 'antek', 'cina', 'muncul']"
"PENGGUNA PENGGUNA jaga dirimu baik-baik, jangan jadi orang bodoh...jangan jadi bajingan seperti kalian orang bodoh \xf0\x9f\x98\x82'",0,1,jaga orang bodoh bajing sepe i orang bodoh,"['jaga', 'orang', 'bodoh', 'bajing', 'sepe', 'i', 'orang', 'bodoh']"
Paman Kaukasia agak kesal pada jam malam seperti ini saat mengendarai sepedanya... Hmm',1,0,paman kaukasia kesal jam malam sepe i kendara sepeda hem,"['paman', 'kaukasia', 'kesal', 'jam', 'malam', 'sepe', 'i', 'kendara', 'sepeda', 'hem']"
"USER Pada dasarnya, kami akan membalas hal-hal sepele dari pihak itu'",0,1,dasar balas sepele,"['dasar', 'balas', 'sepele']"
"dulutip hahaha. Anehnya, berudu ini sangat senang dengan tuannya yang sombong \xf0\x9f\xa4\x94'",0,1,dulutip haha aneh berudu senang tuan sombong,"['dulutip', 'haha', 'aneh', 'berudu', 'senang', 'tuan', 'sombong']"
"Allah SWT tidak bisa bersosialisasi dengan Pak Lukman, dia suka mendengar orang melantunkan ayat-ayat Alquran, terutama ayat tentang memutuskan hubungan dengan orang kafir dan menyamakan penis.",0,1,allah subhanahu wa taala sosial lukman suka dengar orang lantun ayat ayat alquran utama ayat putus hubung orang kafir penis,"['allah', 'subhanahu', 'wa', 'taala', 'sosial', 'lukman', 'suka', 'dengar', 'orang', 'lantun', 'ayat', 'ayat', 'alquran', 'utama', 'ayat', 'putus', 'hubung', 'orang', 'kafir', 'penis']"
"Anies akan merangkul keduanya demi persatuan, berbeda dengan Anda yang dangkal dan tidak mampu secara intelektual untuk sekadar menjadi budak orang-orang kafir Ahok.",1,0,anies rangkul beda dangkal intelektual budak orang orang kafir ahok,"['anies', 'rangkul', 'beda', 'dangkal', 'intelektual', 'budak', 'orang', 'orang', 'kafir', 'ahok']"
USER USER cebong yang mengerti. #netwarganwords',0,1,cebong menge i netwarganwords,"['cebong', 'menge', 'i', 'netwarganwords']"
"Nenek, memang benar 1,8T berarti kamu benar-benar bajingan.'",1,0,nenek 1 8t bera i bajing,"['nenek', '1', '8t', 'bera', 'i', 'bajing']"
"USER Ternyata Manusia Ini Orang Paling Busuk, Lebih Busuk Dari Mayat... zonk zonk'",1,0,nyata manusia orang busuk busuk mayat apes apes,"['nyata', 'manusia', 'orang', 'busuk', 'busuk', 'mayat', 'apes', 'apes']"
"ketika hal yang tidak masuk akal dikatakan baik, sedangkan akal sehat dikatakan malas. . . Bejat, Perumahan Majuo kabeh sak, RUGI, #RaUsahMundurRaUsahWedi'",0,1,masuk akal akal sehat malas bejat rumah maju sak rugi mundur takut,"['masuk', 'akal', 'akal', 'sehat', 'malas', 'bejat', 'rumah', 'maju', 'sak', 'rugi', 'mundur', 'takut']"
"Mungkin itu USER BUD ""Kitab Suci"" atau yang lainnya.; Masalahnya Pak USER tidak menyentuh kitab atau ayat suci saya; Apalagi dari sudut pandang pengaktifan imajinasi; Jadi Saya Tidak Peduli...; Dan yang pasti KITAB KUDUSKU BERBEDA dengan yang lain; Bagiku A",0,1,bud kitab suci sentuh kitab ayat suci sudut pandang aktif imajinasi peduli kitab kudus beda a,"['bud', 'kitab', 'suci', 'sentuh', 'kitab', 'ayat', 'suci', 'sudut', 'pandang', 'aktif', 'imajinasi', 'peduli', 'kitab', 'kudus', 'beda', 'a']"
"USER USER USER USER USER USER USER USER USER Sudahkah Anda memulai kampanye Anda? Tapi kalau Jokowi masih presiden, jangan dicoret ya?\xf0\x9f\x98",0,1,kampanye jokowi presiden coret ya,"['kampanye', 'jokowi', 'presiden', 'coret', 'ya']"
"Jaga saja dirimu, kamu tidak pintar dalam hal lain,\n\nKamu bohong, kamu cukup pintar, tanya dua kali'",1,0,jaga pintar bohong pintar kali,"['jaga', 'pintar', 'bohong', 'pintar', 'kali']"
Akankah Pak Lukman mengizinkan pencocokan penis dengan empat istri?,0,1,lukman izin cocok penis istri,"['lukman', 'izin', 'cocok', 'penis', 'istri']"
"USER USER USER USER USER Mana janji yang ditepati Pak!! Hanya satu janji yang ditepati adalah 10 juta lapangan pekerjaan, namun bukan untuk rakyat melainkan untuk pekerja asing Tiongkok. #Sedih'",1,0,janji janji 10 juta lapang kerja rakyat kerja asing tiongkok sedih,"['janji', 'janji', '10', 'juta', 'lapang', 'kerja', 'rakyat', 'kerja', 'asing', 'tiongkok', 'sedih']"
USER Tweet kamu bikin netizen suudzon kamu. Kurangi itu. berengsek',1,0,twit bikin warganet suuzan berengsek,"['twit', 'bikin', 'warganet', 'suuzan', 'berengsek']"
Anda memotong videonya. Untuk menggoreng angin? Hanya orang bodoh yang berani menggoreng angin :),1,0,potong video goreng angin orang bodoh berani goreng angin,"['potong', 'video', 'goreng', 'angin', 'orang', 'bodoh', 'berani', 'goreng', 'angin']"
Partai politik selalu mencari pembenaran; Mari kita tenggelamkan PDIP di semua tingkatan kepala pemerintahan; Kerugian negara adalah kerugian bangsa!; ; #2019GantiPresiden ; #2019Presiden Baru,0,1,ai politik cari mari tenggelam partai demokrasi indonesia juang tingkat kepala perintah rugi negara rugi bangsa 2019 ganti presiden 2019presiden,"['ai', 'politik', 'cari', 'mari', 'tenggelam', 'partai', 'demokrasi', 'indonesia', 'juang', 'tingkat', 'kepala', 'perintah', 'rugi', 'negara', 'rugi', 'bangsa', '2019', 'ganti', 'presiden', '2019presiden']"
PENGGUNA Kamu bajingan',1,0,bajing,['bajing']
RT USER : USER USER USER Kafir PKI yang menyamar sebagai Muslim. Yang menjelek-jelekkan JKW semuanya kafir PKI.,0,1,kafir partai komunis indonesia samar muslim jelek jelek jokowi kafir partai komunis indonesia,"['kafir', 'partai', 'komunis', 'indonesia', 'samar', 'muslim', 'jelek', 'jelek', 'jokowi', 'kafir', 'partai', 'komunis', 'indonesia']"
RT USER : Wkwkwkwk..... Padahal yang sering nge-claim program dan karya orang lain itu adiknya sendiri dan pdkg2 nya itu URL nya,0,1,wkwk nge klaim program karya orang adik dukung dukung nya uniform resource locator nya,"['wkwk', 'nge', 'klaim', 'program', 'karya', 'orang', 'adik', 'dukung', 'dukung', 'nya', 'uniform', 'resource', 'locator', 'nya']"
"Mereka bercerita tentang era Habibie hingga SBY, mereka hidup damai karena yakin tidak ada masalah SARA. Di era ini mereka khawatir karena tenaga kerja asing RRT masuk secara masif. Jadi akan ada isu rasial yang mereka yakini \xf0\x9f\x98\xa2'",0,1,cerita era habibie susilo bambang yudhoyono hidup damai sara era khawatir tenaga kerja asing r masuk masif isu rasial,"['cerita', 'era', 'habibie', 'susilo', 'bambang', 'yudhoyono', 'hidup', 'damai', 'sara', 'era', 'khawatir', 'tenaga', 'kerja', 'asing', 'r', 'masuk', 'masif', 'isu', 'rasial']"
Banyak alumni sekolah togel yang menderita gangguan jiwa :)) #KARMA,0,1,alumni sekolah togel derita ganggu jiwa karma,"['alumni', 'sekolah', 'togel', 'derita', 'ganggu', 'jiwa', 'karma']"
"PENGGUNA RT Rusuh Gerindra, Prabowo Tak Punya Utang, Makanya Tak Bisa Bayar Pegawainya",1,0,rusuh gerindra prabowo utang bayar pegawai,"['rusuh', 'gerindra', 'prabowo', 'utang', 'bayar', 'pegawai']"
"USER Kalau dipikir-pikir, walaupun kita tidak setuju dengan “Islam Indonesia”, namun secara tidak langsung nama “Islam” juga ikut terpengaruh. Antek Zionis yang menyusup ke ormas!!'",0,1,pikir pikir tuju islam indonesia langsung nama islam pengaruh antek zionis susup organisasi masyarakat,"['pikir', 'pikir', 'tuju', 'islam', 'indonesia', 'langsung', 'nama', 'islam', 'pengaruh', 'antek', 'zionis', 'susup', 'organisasi', 'masyarakat']"
"RT USER: Kadang ""Masyarakat Indonesia Menyesal Pilih Jokowi"", Ini URL-nya",1,0,kadang masyarakat indonesia sesal pilih jokowi uniform resource locator nya,"['kadang', 'masyarakat', 'indonesia', 'sesal', 'pilih', 'jokowi', 'uniform', 'resource', 'locator', 'nya']"
Jaringan Indosat sampah banget \n3:) persetan Indosat',0,1,jaring indosat sampah banget 3 persetan indosat,"['jaring', 'indosat', 'sampah', 'banget', '3', 'persetan', 'indosat']"
"Gaya Preman Desa, Begini Jadinya Jika Mantan Penembak Metromini Masuk DPR. Penduduk desa bertengkar dan bahkan berkelahi dan mengancam mereka seperti banteng. URL",1,0,gaya preman desa mantan tembak metromini masuk dewan wakil rakyat duduk desa be engkar kelah ancam sepe i banteng uniform resource locator,"['gaya', 'preman', 'desa', 'mantan', 'tembak', 'metromini', 'masuk', 'dewan', 'wakil', 'rakyat', 'duduk', 'desa', 'be', 'engkar', 'kelah', 'ancam', 'sepe', 'i', 'banteng', 'uniform', 'resource', 'locator']"
USER Pak USER tolong suruh admin belajar lagi. Kok partai sebesar Gerindra bisa ngasih ilmu ekonomi dasar kayak gini ke anak saya yang umur 11 tahun? Nggak ngerti inflasi? Nggak pernah belajar dari sejarah?,0,1,tolong suruh admin ajar ai gerindra ilmu ekonomi dasar kayak anak umur 11 nge i inflasi ajar sejarah,"['tolong', 'suruh', 'admin', 'ajar', 'ai', 'gerindra', 'ilmu', 'ekonomi', 'dasar', 'kayak', 'anak', 'umur', '11', 'nge', 'i', 'inflasi', 'ajar', 'sejarah']"
PENGGUNA RT *uhuk* Antek komunis PKS *uhuk*,0,1,uhuk antek komunis partai adil sejahtera uhuk,"['uhuk', 'antek', 'komunis', 'partai', 'adil', 'sejahtera', 'uhuk']"
"USER Pak USER membawahi Dirjen Agama, Anda bisa membandingkan kedudukan Tuhan dalam ajaran agama",0,1,direktur jenderal agama banding duduk tuhan ajar agama,"['direktur', 'jenderal', 'agama', 'banding', 'duduk', 'tuhan', 'ajar', 'agama']"
"Tidak apa-apa kalau dipanggil Cebong. Tapi jangan menyebut orang lain kafir, karena kafir tak bisa jadi pemimpin, kafir tak bisa dijadikan teman, kafir harus dijadikan musuh, dsb, dsb....\n\nItu saja.'",0,1,panggil cebong orang kafir kafir pimpin kafir teman kafir musuh,"['panggil', 'cebong', 'orang', 'kafir', 'kafir', 'pimpin', 'kafir', 'teman', 'kafir', 'musuh']"
Kelompok anggota DPR USER dibubarkan. URL,0,1,kelompok anggota dewan wakil rakyat bubar uniform resource locator,"['kelompok', 'anggota', 'dewan', 'wakil', 'rakyat', 'bubar', 'uniform', 'resource', 'locator']"
Saya bosan.',1,0,bosan,['bosan']
"Hai.. Hai.. Hai.. ; Kitab Suci memuat ayat-ayat fiktif alias fantasi murni. ; ; Artinya Kitab Suci Berisi HOAX; Penyebar Agama = Penyebar Hoax; ; Tak heran, semakin banyak orang percaya pada kitab suci, semakin dekat otak mereka dengan kentut; ????; #ateis; #Batu permata",0,1,hai hai hai kitab suci muat ayat ayat fiktif alias fantasi murni a inya kitab suci isi hoaks sebar agama sebar hoaks heran orang percaya kitab suci otak kentut ateis batu permata,"['hai', 'hai', 'hai', 'kitab', 'suci', 'muat', 'ayat', 'ayat', 'fiktif', 'alias', 'fantasi', 'murni', 'a', 'inya', 'kitab', 'suci', 'isi', 'hoaks', 'sebar', 'agama', 'sebar', 'hoaks', 'heran', 'orang', 'percaya', 'kitab', 'suci', 'otak', 'kentut', 'ateis', 'batu', 'permata']"
"USER USER USER Itu salahnya, mukanya jelek, mulutnya jelek, otaknya kotor. Terlebih lagi, didikan orang-orang munafik mengaku mengajarkan perilaku bejat.'",0,1,salah muka jelek mulut jelek otak kotor dik orang orang munafik ajar perilaku bejat,"['salah', 'muka', 'jelek', 'mulut', 'jelek', 'otak', 'kotor', 'dik', 'orang', 'orang', 'munafik', 'ajar', 'perilaku', 'bejat']"
Saat ini kita tidak mengkritisi USER tapi mengkritisi mereka yang terbiasa bereaksi atas nama agama namun memilih bungkam atas pernyataannya. ; Diamnya mereka menjadi bukti siapa sebenarnya pembajak agama.,0,1,kritisi kritisi reaksi nama agama pilih bungkam nyata diam bukti bajak agama,"['kritisi', 'kritisi', 'reaksi', 'nama', 'agama', 'pilih', 'bungkam', 'nyata', 'diam', 'bukti', 'bajak', 'agama']"
"Assalamualaikum Twips,; ; Banyak yang takut Letjen TNI (Purn) Prabowo S menjadi PRESIDEN Indonesia; ; Apa kamu tahu kenapa..?; ; Karena mereka takut akan dosa-dosa mereka? di masa lalu terungkap KORUPSI dan Pelanggaran HAM; ; #2019GantiPresiden ; ;",1,0,assalamualaikum twit takut letnan jenderal tentara nasional indonesia purna prabowo si presiden indonesia takut dosa dosa korupsi langgar ham 2019 ganti presiden,"['assalamualaikum', 'twit', 'takut', 'letnan', 'jenderal', 'tentara', 'nasional', 'indonesia', 'purna', 'prabowo', 'si', 'presiden', 'indonesia', 'takut', 'dosa', 'dosa', 'korupsi', 'langgar', 'ham', '2019', 'ganti', 'presiden']"
Indonesia terasa seperti Beijing. Keluarkan Tiongkok,0,1,indonesia asa sepe i beijing tiongkok,"['indonesia', 'asa', 'sepe', 'i', 'beijing', 'tiongkok']"
"RT USER: Masih banyak artikel-artikel buruk Dandhy Laksono yang masih beredar dan muncul di TV, bahkan membakar sekolah-sekolah... Coba pikirkan.",1,0,a ikel a ikel buruk dandhy laksono edar muncul televisi bakar sekolah sekolah coba pikir,"['a', 'ikel', 'a', 'ikel', 'buruk', 'dandhy', 'laksono', 'edar', 'muncul', 'televisi', 'bakar', 'sekolah', 'sekolah', 'coba', 'pikir']"
Bagaimana jika tagar tersebut diganti dengan lengsernya Jokowi,1,0,tagar ganti lengser jokowi,"['tagar', 'ganti', 'lengser', 'jokowi']"
"PENGGUNA Front Penghancur Islam tidak akan berdemonstrasi menentang Anies, karena dia sama destruktifnya, apalagi pemimpin cabulnya kabur tanpa tanggung jawab, pengecut munafik yang menghadapi proses hukum.'",0,1,front hancur islam demonstrasi anies destruktif pimpin cabul kabur tanggung kecut munafik hadap proses hukum,"['front', 'hancur', 'islam', 'demonstrasi', 'anies', 'destruktif', 'pimpin', 'cabul', 'kabur', 'tanggung', 'kecut', 'munafik', 'hadap', 'proses', 'hukum']"
Efek TGB. Kayaknya omongan temanku yang banyak tiba-tiba jadi jorok ya?! \n#Tidak mau jadi kecebong',1,0,efek tuan guru bajang kayak omong teman jorok ya kecebong,"['efek', 'tuan', 'guru', 'bajang', 'kayak', 'omong', 'teman', 'jorok', 'ya', 'kecebong']"
PENGGUNA Terkutuklah mantan',1,0,kutuk mantan,"['kutuk', 'mantan']"
USER USER USER Topiknya Anies Sandi dan Saracen. Bukan Adam dan Yesus. Apakah Anda tahu banyak tentang agama? 150 pengikut dl ternak untuk bersenang-senang,1,0,topik anies sandi saracen adam yesus agama 150 ternak senang senang,"['topik', 'anies', 'sandi', 'saracen', 'adam', 'yesus', 'agama', '150', 'ternak', 'senang', 'senang']"
"PENGGUNA Wow, bajingan, kamu tidak bisa masuk dan mati begitu saja'",1,0,bajing masuk mati,"['bajing', 'masuk', 'mati']"
Memang kalau tidak pernah turun langsung ke lapangan.. maka tidak akan pernah tahu masalah sebenarnya.. Pantas saja kalian orang Tionghoa sombong.. huh,1,0,turun langsung lapang orang tionghoa sombong huh,"['turun', 'langsung', 'lapang', 'orang', 'tionghoa', 'sombong', 'huh']"
PENGGUNA PENGGUNA Pengguna sampai lutut bro..\xf0,0,1,lutut bro,"['lutut', 'bro']"
RT USER: USER USER PDI P dan Mega ingin menghidupkan kembali komunisme,0,1,partai demokrasi indonesia p mega hidup komunisme,"['partai', 'demokrasi', 'indonesia', 'p', 'mega', 'hidup', 'komunisme']"
Fungsi media sosial RT USER USER USER di Indonesia menyebarkan fitnah di AS atas URL intelijen,1,0,fungsi media sosial indonesia sebar fitnah as uniform resource locator intelijen,"['fungsi', 'media', 'sosial', 'indonesia', 'sebar', 'fitnah', 'as', 'uniform', 'resource', 'locator', 'intelijen']"
AE LU ONTA SIRIK PENGGUNA\xf0\x9f\x98\x83',1,0,onta sirik,"['onta', 'sirik']"
"Anda jelas tahu bedanya, yang satu ikhlas dan yang lain pembayaran...; #2019GantiPresiden",1,0,beda ikhlas bayar 2019 ganti presiden,"['beda', 'ikhlas', 'bayar', '2019', 'ganti', 'presiden']"
USER USER USER USER USER USER USER USER #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #Hancurkan,0,1,hancur partai adil sejahtera hancur partai adil sejahtera hancur partai adil sejahtera hancur partai adil sejahtera hancur partai adil sejahtera hancur partai adil sejahtera hancur partai adil sejahtera hancur,"['hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur']"
"USER USER USER USER USER USER USER Nanti mungkin Anda akan berkata, Pak Jokowi adalah antek Tiongkok karena begitu banyak medali emas yang diberikannya kepada Tiongkok! \n\xf0\x9f\x98\x82'",1,0,jokowi antek tiongkok medali emas tiongkok,"['jokowi', 'antek', 'tiongkok', 'medali', 'emas', 'tiongkok']"
"USER USER USER Katanya dia pintar, saya tanya bagaimana cara menangkap kecebong, dia berlarian seperti bajaj, katamu. Gugatannya mudah.... Hahahaha'",1,0,pintar tangkap kecebong lari sepe i bajaj gugat mudah haha,"['pintar', 'tangkap', 'kecebong', 'lari', 'sepe', 'i', 'bajaj', 'gugat', 'mudah', 'haha']"
"Punya Wi-Fi rumah sakit, bagus banget x82\xe2\x97\x91\x",0,1,wi fi rumah sakit bagus banget x82,"['wi', 'fi', 'rumah', 'sakit', 'bagus', 'banget', 'x82']"
"Faktanya, saat harga daging mencapai 200 ribu per kilo, pemerintahan Jokowi gagal mengelola URL negaranya",1,0,fakta harga daging capai 200 ribu kilo perintah jokowi gagal kelola uniform resource locator negara,"['fakta', 'harga', 'daging', 'capai', '200', 'ribu', 'kilo', 'perintah', 'jokowi', 'gagal', 'kelola', 'uniform', 'resource', 'locator', 'negara']"
"USER, terima kasih, saya membacanya, kamu sungguh sangat tampan, kamu unta",1,0,terima kasih baca sungguh tampan unta,"['terima', 'kasih', 'baca', 'sungguh', 'tampan', 'unta']"
"Jokowi, jangan berhutang. Saya pernah cerita di era SBY. Jauhi orang-orang yang mereka suruh!",1,0,jokowi hutang cerita era susilo bambang yudhoyono orang orang suruh,"['jokowi', 'hutang', 'cerita', 'era', 'susilo', 'bambang', 'yudhoyono', 'orang', 'orang', 'suruh']"
"PENGGUNA Ya, Muslim &amp; Buddha bersama-sama menyediakan makanan untuk para penyelamat juga. Saat ini, segalanya menjadi panggung politik.”",0,1,ya muslim amp buddha sedia makan selamat panggung politik,"['ya', 'muslim', 'amp', 'buddha', 'sedia', 'makan', 'selamat', 'panggung', 'politik']"
