Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Cleaned_Tweet,Tweet_list
Bubarkan saja DPR dan KPK... sama bodohnya,1,1,0,1,0,0,0,0,1,0,0,1,bubar dewan wakil rakyat komisi berantas korupsi bodoh,"['bubar', 'dewan', 'wakil', 'rakyat', 'komisi', 'berantas', 'korupsi', 'bodoh']"
RT USER DPR tidak perlu dibubarkan,1,0,0,1,0,0,0,0,1,0,0,1,dewan wakil rakyat bubar,"['dewan', 'wakil', 'rakyat', 'bubar']"
PENGGUNA USER hancurkan pki. Mari kita dukung Prabowo untuk tahun 2019,1,0,0,1,0,1,0,0,0,0,0,1,hancur partai komunis indonesia mari dukung prabowo 2019,"['hancur', 'partai', 'komunis', 'indonesia', 'mari', 'dukung', 'prabowo', '2019']"
"USER Mr USER Membuang Islam memang menyakitkan, tapi harus dilakukan demi kebaikan seluruh umat manusia",1,0,0,1,1,0,0,0,0,0,0,1,buang islam sakit laku umat manusia,"['buang', 'islam', 'sakit', 'laku', 'umat', 'manusia']"
RT USER USER Makanya kalian dukung koruptor! Bubarkan Komisi Pemberantasan Korupsi. Pantas saja… dari situlah muncul isu PKI. Sungguh orang yang korup,1,0,0,1,0,0,0,0,1,0,0,1,dukung koruptor bubar komisi berantas korupsi situ isu partai komunis indonesia muncul dasar koruptor,"['dukung', 'koruptor', 'bubar', 'komisi', 'berantas', 'korupsi', 'situ', 'isu', 'partai', 'komunis', 'indonesia', 'muncul', 'dasar', 'koruptor']"
"RT USER Absurd...pansus hanya menghalangi Komisi Pemberantasan Korupsi (KPK) mengusut kawan korupnya, membubarkan DPR yang sarang korupsi",1,0,0,1,0,0,0,0,1,0,0,1,ngawur panitia khusus halang komisi berantas korupsi komisi berantas korupsi usut teman korup bubar dewan wakil rakyat sarang korupsi,"['ngawur', 'panitia', 'khusus', 'halang', 'komisi', 'berantas', 'korupsi', 'komisi', 'berantas', 'korupsi', 'usut', 'teman', 'korup', 'bubar', 'dewan', 'wakil', 'rakyat', 'sarang', 'korupsi']"
LARUTKAN ILLUNI UI,1,0,0,1,0,0,0,0,1,0,0,1,larut illuni oi,"['larut', 'illuni', 'oi']"
Ahok harus mengakhiri hukuman penjara Ahok. penahanan Ahok,1,0,1,0,0,0,0,0,1,0,0,1,ahok hukum penjara ahok tahan ahok,"['ahok', 'hukum', 'penjara', 'ahok', 'tahan', 'ahok']"
"Apapun masalahnya, itu tanggung jawab Presiden.. solusi terbaiknya adalah.. Jatuhkan Jokowi...!!",1,0,1,0,0,0,0,0,1,0,0,1,muara tanggung presiden solusi solusi jatuh jokowi,"['muara', 'tanggung', 'presiden', 'solusi', 'solusi', 'jatuh', 'jokowi']"
Kapan Kita Mulai Menyingkirkan Jokowi? Ini menjadi lebih buruk bagi PENGGUNA,1,0,1,0,0,0,0,0,1,0,0,1,singkir jokowi buruk,"['singkir', 'jokowi', 'buruk']"
Mari bersiap membubarkan URL PENGGUNA DPR,1,0,0,1,0,0,0,0,1,0,0,1,mari bubar uniform resource locator dewan wakil rakyat,"['mari', 'bubar', 'uniform', 'resource', 'locator', 'dewan', 'wakil', 'rakyat']"
"Blokir Jokowi Hebat, ternyata dunia maya sudah tergambar, tinggal mewujudkannya di dunia nyata. HAPUS JOKOWI",1,0,1,0,0,0,0,0,1,0,0,1,blokir jokowi hebat nyata dunia maya gambar tinggal wujud dunia nyata hapus jokowi,"['blokir', 'jokowi', 'hebat', 'nyata', 'dunia', 'maya', 'gambar', 'tinggal', 'wujud', 'dunia', 'nyata', 'hapus', 'jokowi']"
"Poros Pendek: Koalisi Jokowi dengan Negara PKI, PKI Jokowi, Tumbangkan Jokowi....Memberi Saya Semangat",1,0,1,0,0,1,0,0,0,0,0,1,sumbu pendek koalisi jokowi negara partai komunis indonesia jokowi partai komunis indonesia guling jokowi pusing abdi,"['sumbu', 'pendek', 'koalisi', 'jokowi', 'negara', 'partai', 'komunis', 'indonesia', 'jokowi', 'partai', 'komunis', 'indonesia', 'guling', 'jokowi', 'pusing', 'abdi']"
TURUNKAN PKI DAN MENTERINYA!,1,0,0,1,0,1,0,0,0,0,0,1,turun partai komunis indonesia menteri,"['turun', 'partai', 'komunis', 'indonesia', 'menteri']"
USER baru saja membubarkan KPK.. Jadikan orang itu tersangka sembarangan.. Anda kalah sekarang,1,0,0,1,0,0,0,0,1,0,0,1,bubar panitia berantas korupsi fud orang sangka sembarang kalah,"['bubar', 'panitia', 'berantas', 'korupsi', 'fud', 'orang', 'sangka', 'sembarang', 'kalah']"
Saatnya usir penjajah Tiongkok dari Indonesia!! PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA,1,0,0,1,0,1,0,0,0,0,0,1,usir jajah tiongkok indonesia,"['usir', 'jajah', 'tiongkok', 'indonesia']"
kita hanya butuh presiden baru yang tegas menumpas PKI dan anti PKI!,1,0,0,1,0,1,0,0,0,0,0,1,butuh presiden hancur partai komunis indonesia anti partai komunis indonesia,"['butuh', 'presiden', 'hancur', 'partai', 'komunis', 'indonesia', 'anti', 'partai', 'komunis', 'indonesia']"
Ada banyak cara yang digunakan sindikat Tiongkok untuk menipu uang rakyat Indonesia...untuk mengusir orang Tiongkok keluar dari Indonesia.,1,0,0,1,0,1,0,0,0,0,0,1,laku sindikat cina tipu uang rakyat indonesia usir orang cina indonesia,"['laku', 'sindikat', 'cina', 'tipu', 'uang', 'rakyat', 'indonesia', 'usir', 'orang', 'cina', 'indonesia']"
USER Usir Tiongkok keluar dari negara ini USER USER USER USER USER,1,0,0,1,0,1,0,0,0,0,0,1,usir tiongkok negara,"['usir', 'tiongkok', 'negara']"
"Hukum Indonesia! Sementara itu, Jokowi mengubah Indonesia menjadi negara dominion, yang dikomplotkan oleh Jokowi! menggulingkan Jokowi",1,0,1,0,0,0,0,0,1,0,0,1,negara indonesiahukum jokowi ubah indonesia negara kuasa komplot jokowi guling jokowi,"['negara', 'indonesiahukum', 'jokowi', 'ubah', 'indonesia', 'negara', 'kuasa', 'komplot', 'jokowi', 'guling', 'jokowi']"
"Coba Pak Prabowo, Sampai di Level OB Perannya Disebutkan, Jokowi Cuma Ngaku, Mundur!!! URL",1,0,1,0,0,0,0,0,1,0,0,1,coba prabowo level office boy panggil peran jokowi klaim pergi uniform resource locator,"['coba', 'prabowo', 'level', 'office', 'boy', 'panggil', 'peran', 'jokowi', 'klaim', 'pergi', 'uniform', 'resource', 'locator']"
ANJING TERBANG HILANG; BURUNG MEMILIKI SAYAP BIRU; SATUKAN SUARA ANDA SAAT PEMILU; KAMI MEMILIH PRESIDEN BARU; ; MEMANCING MALAM; IKAN DIMAKAN CAMPUR DENGAN Ketan; MARI MENANGKAN PARTAI ISLAM; KAMI MENGHANCURKAN PARTAI SETAN! ; ; ALLAH MAHA BESAR..,1,1,0,1,1,0,0,0,0,0,0,1,anjing terbang hilang burung sayap biru suara pilih pilih presiden pancing malam ikan makan campur ketan mari menang ai islam hancur ai setan allah maha,"['anjing', 'terbang', 'hilang', 'burung', 'sayap', 'biru', 'suara', 'pilih', 'pilih', 'presiden', 'pancing', 'malam', 'ikan', 'makan', 'campur', 'ketan', 'mari', 'menang', 'ai', 'islam', 'hancur', 'ai', 'setan', 'allah', 'maha']"
USER Makanya Golkar Tuntut Setya Novanto Dicopot dari DPR dan Pembelanya USER USER Mundur Jadi Pemimpin Kalau Malu,1,0,0,1,0,0,0,0,1,0,0,1,golkar tuntut setya novanto pecat dewan wakil rakyat bela mundur pimpin malu,"['golkar', 'tuntut', 'setya', 'novanto', 'pecat', 'dewan', 'wakil', 'rakyat', 'bela', 'mundur', 'pimpin', 'malu']"
"Ayo buang Alquran, buang buku USER USER USER USER USER",1,1,0,1,1,0,0,0,0,0,0,1,ayo buang al alquran buku sampah,"['ayo', 'buang', 'al', 'alquran', 'buku', 'sampah']"
PENGGUNA Bpk. Barokalloh; Saya mendukungnya dengan; #2019GantiPresiden; #2019Perubahan Rezim; #HANCURKAN PARTAISETAN,1,0,0,1,0,0,0,0,1,0,0,1,barakallah dukung 2019 ganti presiden 2019perubahan rezim hancur aisetan,"['barakallah', 'dukung', '2019', 'ganti', 'presiden', '2019perubahan', 'rezim', 'hancur', 'aisetan']"
Ahok telah menjadi korban rezim ini. Jatuhkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,ahok korban rezim jatuh jokowi,"['ahok', 'korban', 'rezim', 'jatuh', 'jokowi']"
USER Pengkhianat NKRI adalah konspirator yang mengambil keputusan yang merugikan negara!! Tenggelamkan gerombolan laki-laki PKI yang bermoncong babi,1,1,0,1,0,1,0,0,0,0,0,1,penghianat negara republik indonesia konspirator ambil putus rugi negara tenggelam komplot moncong babi anak buah partai komunis indonesia,"['penghianat', 'negara', 'republik', 'indonesia', 'konspirator', 'ambil', 'putus', 'rugi', 'negara', 'tenggelam', 'komplot', 'moncong', 'babi', 'anak', 'buah', 'partai', 'komunis', 'indonesia']"
Hancurkan PKI sekuat tenaga,1,0,0,1,0,1,0,0,0,0,0,1,hancur partai komunis indonesia kuat tenaga,"['hancur', 'partai', 'komunis', 'indonesia', 'kuat', 'tenaga']"
Bubarkan Komisi Pemberantasan Korupsi...kalau tidak buat juga SOP TAPING sesuai putusan MK...,1,0,0,1,0,0,0,0,1,0,0,1,bubar komisi berantas korupsi sop taping sesuai putus mk,"['bubar', 'komisi', 'berantas', 'korupsi', 'sop', 'taping', 'sesuai', 'putus', 'mk']"
Partai politik selalu mencari pembenaran; Mari kita tenggelamkan PDIP di semua tingkatan kepala pemerintahan; Kerugian negara adalah kerugian bangsa!; ; #2019GantiPresiden ; #2019Presiden Baru,1,0,0,1,0,0,0,0,1,0,0,1,ai politik cari mari tenggelam partai demokrasi indonesia juang tingkat kepala perintah rugi negara rugi bangsa 2019 ganti presiden 2019presiden,"['ai', 'politik', 'cari', 'mari', 'tenggelam', 'partai', 'demokrasi', 'indonesia', 'juang', 'tingkat', 'kepala', 'perintah', 'rugi', 'negara', 'rugi', 'bangsa', '2019', 'ganti', 'presiden', '2019presiden']"
Kelompok USER anggota DPR dibubarkan. URL,1,0,0,1,0,0,0,0,1,0,0,1,kelompok anggota dewan wakil rakyat bubar uniform resource locator,"['kelompok', 'anggota', 'dewan', 'wakil', 'rakyat', 'bubar', 'uniform', 'resource', 'locator']"
Indonesia terasa seperti Beijing. Singkirkan China,1,0,0,1,0,1,0,0,0,0,0,1,indonesia sepe i beijing tiongkok,"['indonesia', 'sepe', 'i', 'beijing', 'tiongkok']"
Bagaimana jika tagar tersebut diganti dengan pengunduran diri Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,tagar ganti lengser jokowi,"['tagar', 'ganti', 'lengser', 'jokowi']"
USER USER USER USER USER #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #Hancurkan,1,0,0,1,0,0,0,0,1,0,0,1,hancur partai adil sejahtera hancur partai adil sejahtera hancur partai adil sejahtera hancur partai adil sejahtera hancur partai adil sejahtera hancur partai adil sejahtera hancur partai adil sejahtera hancur,"['hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur', 'partai', 'adil', 'sejahtera', 'hancur']"
"Apakah ini beradab? Kalau setuju ini tidak beradab, buang saja Islam karena hanya dengan membuang Islam barbarisme bisa dikurangi.",1,1,0,1,1,0,0,0,0,0,0,1,adab tuju adab buang islam buang islam barbarisme rang,"['adab', 'tuju', 'adab', 'buang', 'islam', 'buang', 'islam', 'barbarisme', 'rang']"
RT USER USER USER Tangkap Setnov Tak Mampu Bubarkan KPK!!,1,0,0,1,0,0,0,0,1,0,0,1,tangkap setya novanto bubar komisi berantas korupsi,"['tangkap', 'setya', 'novanto', 'bubar', 'komisi', 'berantas', 'korupsi']"
USER USER USER USER Sangat Setuju! Bangsa Indonesia membutuhkan USER sebagai pahlawan nasionalis yang mengajarkan kita untuk mencintai NKRI. Para radikal biadab yang menyukai air kencing unta ini harus dibasmi! Kerja bagus,1,1,0,1,0,0,0,0,1,0,0,1,tuju bangsa indonesia butuh pahlawan nasionalis ajar cinta negara republik indonesia kaum radikal cinta kencing unta biadab lenyap kerja bagus,"['tuju', 'bangsa', 'indonesia', 'butuh', 'pahlawan', 'nasionalis', 'ajar', 'cinta', 'negara', 'republik', 'indonesia', 'kaum', 'radikal', 'cinta', 'kencing', 'unta', 'biadab', 'lenyap', 'kerja', 'bagus']"
"PENGGUNA RT PKI Gabung PDI P, Bubarkan PDI P!!",1,0,0,1,0,1,0,0,0,0,0,1,partai komunis indonesia gabung partai demokrasi indonesia p bubar partai demokrasi indonesia p,"['partai', 'komunis', 'indonesia', 'gabung', 'partai', 'demokrasi', 'indonesia', 'p', 'bubar', 'partai', 'demokrasi', 'indonesia', 'p']"
Restart Reformasi 98 jilid 2 PENGGUNA Hapus Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,ulang reformasi 98 jilid 2 hapus jokowi,"['ulang', 'reformasi', '98', 'jilid', '2', 'hapus', 'jokowi']"
"Ciri khas Bani 212 Bin Onta Kampret : cepat memuji orang terhormat, cepat menghina balik... Salam TGB... ngoahaha #DisbandPKS",1,1,0,1,1,0,0,0,0,0,0,1,khas bani 212 bin onta kampret cepat puji orang hormat cepat hina salam tuan guru bajang haha disbandpks,"['khas', 'bani', '212', 'bin', 'onta', 'kampret', 'cepat', 'puji', 'orang', 'hormat', 'cepat', 'hina', 'salam', 'tuan', 'guru', 'bajang', 'haha', 'disbandpks']"
Mengapa harus menyerang pemerintahan Jokowi yang akan segera lengser? Singkirkan dia dari jabatannya pada pemilihan presiden berikutnya.,1,0,1,0,0,0,0,0,1,0,0,1,serang perintah jokowi sebentar lengser guling pilih presiden,"['serang', 'perintah', 'jokowi', 'sebentar', 'lengser', 'guling', 'pilih', 'presiden']"
"PT20 Langgar Konstitusi Rezim Otoriter Ini Tak Henti-hentinya Langgar Hukum, Kali Ini Konstitusi Juga Akan Dilanggar... Saatnya Jatuhkan Jokowi",1,0,1,0,0,0,0,0,1,0,0,1,pt20 langgar konstitusi rezim otoriter henti henti langgar hukum kali konstitusi langgar jatuh jokowi,"['pt20', 'langgar', 'konstitusi', 'rezim', 'otoriter', 'henti', 'henti', 'langgar', 'hukum', 'kali', 'konstitusi', 'langgar', 'jatuh', 'jokowi']"
"gulingkan jokowi! ""USER: Rezim anti-subsidi adalah rezim anti-populer. USER USER""",1,0,1,0,0,0,0,0,1,0,0,1,guling jokowi rezim anti subsidi rezim anti populer,"['guling', 'jokowi', 'rezim', 'anti', 'subsidi', 'rezim', 'anti', 'populer']"
Ahok mencari peluang untuk menyerang saksi Drama Kriminalisasi Ahok yang memenjarakan Ahok,1,0,1,0,0,0,0,0,1,0,0,1,ahok cari peluang serang saksi drama ahok kriminalisasi penjara ahok,"['ahok', 'cari', 'peluang', 'serang', 'saksi', 'drama', 'ahok', 'kriminalisasi', 'penjara', 'ahok']"
"Jokowi harus segera dicopot dan digantikan oleh Ahmad Heryawan. Cebong jangan kasar, saya hanya memberi contoh saja",1,1,1,0,0,0,0,0,1,0,0,1,jokowi copot ganti ahmad heryawan cebong kasar contoh,"['jokowi', 'copot', 'ganti', 'ahmad', 'heryawan', 'cebong', 'kasar', 'contoh']"
Grafik tersebut merupakan sikap Papa yang meminta agar URL KPK dibagikan dan dibubarkan.,1,0,0,1,0,0,0,0,1,0,0,1,grafik posisi papa bubar uniform resource locator komisi berantas korupsi,"['grafik', 'posisi', 'papa', 'bubar', 'uniform', 'resource', 'locator', 'komisi', 'berantas', 'korupsi']"
"Kami tidak takut, kami hanya ingin menghancurkan PKI yang berbahaya jika embrio setan berkembang biak",1,0,0,1,0,1,0,0,0,0,0,1,takut musnah partai komunis indonesia bahaya embrio setan kembang biak,"['takut', 'musnah', 'partai', 'komunis', 'indonesia', 'bahaya', 'embrio', 'setan', 'kembang', 'biak']"
Saatnya untuk mundur. menggulingkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,mundur guling jokowi,"['mundur', 'guling', 'jokowi']"
"Usir saja orang-orang Tiongkok ini. Orang paling gila akan dipenjara karena anti-Tiongkok. Nah, orang-orang Cina ini telah mengambil tempat mereka di negara ini, dan menggantikan mereka... URL",1,0,1,0,0,1,0,0,0,0,0,1,usir orang cina orang gila penjara anti tionghoa orang cina ambil negara ganti uniform resource locator,"['usir', 'orang', 'cina', 'orang', 'gila', 'penjara', 'anti', 'tionghoa', 'orang', 'cina', 'ambil', 'negara', 'ganti', 'uniform', 'resource', 'locator']"
Tidak usah.. Biarlah Jokowi yang melindungi Ahok.. Tahun 2019 kita gulingkan Jokowi.. Bagus sekali.,1,0,1,0,0,0,0,0,1,0,0,1,biar jokowi lindung ahok 2019 guling jokowi bagus,"['biar', 'jokowi', 'lindung', 'ahok', '2019', 'guling', 'jokowi', 'bagus']"
Usir Buddha dari Jawa!!!!,1,0,0,1,1,0,0,0,0,0,0,1,usir buddha tanah jawa,"['usir', 'buddha', 'tanah', 'jawa']"
RT USER Mari kita jaga keutuhan NKRI!!! Tangkap para penista agama!!! Hentikan Kriminalisasi Ulama URL,1,0,1,0,1,0,0,0,0,0,0,1,ayo jaga utuh negara republik indonesia tangkap hujat henti kriminalisasi ulama uniform resource locator,"['ayo', 'jaga', 'utuh', 'negara', 'republik', 'indonesia', 'tangkap', 'hujat', 'henti', 'kriminalisasi', 'ulama', 'uniform', 'resource', 'locator']"
TURUNKAN PKI! Asosiasi Keripik Indo... URL,1,0,0,1,0,1,0,0,0,0,0,1,turun partai komunis indonesia asosiasi keripik indonesia uniform resource locator,"['turun', 'partai', 'komunis', 'indonesia', 'asosiasi', 'keripik', 'indonesia', 'uniform', 'resource', 'locator']"
PENGGUNA RT Usir saja duta besar negara Kristen dan hubungan diplomatik diputus.,1,0,1,0,1,0,0,0,0,0,0,1,usir duta negara kristen hubung diplomatik putus,"['usir', 'duta', 'negara', 'kristen', 'hubung', 'diplomatik', 'putus']"
"Ayo umat Islam, pukul terus kaum LGBT, masyarakat paham apa yang Islam miliki untuk melenyapkan PALMUSERS Dorong RUU anti-LGBT",1,0,0,1,1,0,0,1,0,0,0,1,ayo umat islam lgbt masyarakat paham islam hilang parmusi dorong rancang undang undang anti lgbt,"['ayo', 'umat', 'islam', 'lgbt', 'masyarakat', 'paham', 'islam', 'hilang', 'parmusi', 'dorong', 'rancang', 'undang', 'undang', 'anti', 'lgbt']"
PENGGUNA PENYIMPANAN PENJARA RT TENTANG ADMINISTRASI!!! ATAU PENGGUNA TURUN!!! URL,1,0,1,0,1,0,0,0,0,0,0,1,penjara simpan penatalaksanaan turun uniform resource locator,"['penjara', 'simpan', 'penatalaksanaan', 'turun', 'uniform', 'resource', 'locator']"
PENGGUNA RT: PENGGUNA Bubarkan DPR/DPRD...bentuk Pansus Hak Angket Rakyat untuk Suspend DPR/DPRD,1,0,0,1,0,0,0,0,1,0,0,1,bubar dewan wakil rakyat dewan wakil rakyat daerah bentuk panitia khusus hak angket rakyat beku dewan wakil rakyat dewan wakil rakyat daerah,"['bubar', 'dewan', 'wakil', 'rakyat', 'dewan', 'wakil', 'rakyat', 'daerah', 'bentuk', 'panitia', 'khusus', 'hak', 'angket', 'rakyat', 'beku', 'dewan', 'wakil', 'rakyat', 'dewan', 'wakil', 'rakyat', 'daerah']"
"Meski imigran, mereka hidup sebelum Myanmar berdiri pada 1948. Apakah imigran China bisa diusir dari Indonesia? Banyak yang siap jika aturan mainnya seperti itu.",1,0,0,1,0,1,0,0,0,0,0,1,hidup myanmar 1948 imigran tionghoa usir indonesia atur main sepe i,"['hidup', 'myanmar', '1948', 'imigran', 'tionghoa', 'usir', 'indonesia', 'atur', 'main', 'sepe', 'i']"
PENGGUNA Menghilangkan rasa khawatir bukanlah lelucon. Itu yang diancam Presiden... Bodoh sekali. Rekomendasikan hukuman yang paling berat pak... PENGGUNA',1,1,1,0,0,0,0,0,1,0,0,1,khawatir bunuh lucu ancam presiden bodoh anjur hukum berat,"['khawatir', 'bunuh', 'lucu', 'ancam', 'presiden', 'bodoh', 'anjur', 'hukum', 'berat']"
PENGGUNA Bubarkan DPR,1,0,0,1,0,0,0,0,1,0,0,1,bubar dewan wakil rakyat,"['bubar', 'dewan', 'wakil', 'rakyat']"
Tidak apa-apa untuk menghancurkan rezim USER URL,1,0,1,0,0,0,0,0,1,0,0,1,hancur rezim uniform resource locator,"['hancur', 'rezim', 'uniform', 'resource', 'locator']"
Hancurkan Anjing PKI. URL,1,1,0,1,0,1,0,0,0,0,0,1,hancur anjing partai komunis indonesia uniform resource locator,"['hancur', 'anjing', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator']"
Pensiunan kepala polisi USER USER URL,1,0,1,0,0,0,0,0,1,0,0,1,pensiun kepala polisi uniform resource locator,"['pensiun', 'kepala', 'polisi', 'uniform', 'resource', 'locator']"
Bubarkan saja DPR...kebanyakan URL tidak ada isinya,1,0,0,1,0,0,0,0,1,0,0,1,bubar dewan wakil rakyat uniform resource locator nya diam,"['bubar', 'dewan', 'wakil', 'rakyat', 'uniform', 'resource', 'locator', 'nya', 'diam']"
Kami punya TAKBIR yang akan menghancurkanmu PKI!!!,1,0,0,1,0,1,0,0,0,0,0,1,takbir hancur partai komunis indonesia,"['takbir', 'hancur', 'partai', 'komunis', 'indonesia']"
"Jika ingin perdamaian di Indonesia, usir China dari Indonesia.",1,0,0,1,0,1,0,0,0,0,0,1,indonesia damai usir cina indonesia,"['indonesia', 'damai', 'usir', 'cina', 'indonesia']"
"Kemarin di SIANTAR, banner anda DIHAPUS; sekarang MENCURI KAMPANYE di tengah-tengah DEMO; dimana PANWASLU; DJAROT MELAKUKAN KAMPANYE PENIPUAN DI TENGAH DEMONSTRASI BURUH; TINDAKAN PASTI TERHADAP PENIPUAN PASANGAN CALON NO. 2 #djoss #register40 #gubsu pemilu2018 #pilkada #sumut;",1,0,1,0,0,0,0,0,1,0,0,1,kemarin siantar banner hapus curi kampanye demo panitia awas milu djarot laku kampanye tipu demonstrasi buruh tindak hadap tipu pasang calon no 2 keren register 40 gubsu pemilu2018 pilih kepala daerah sumatra utara,"['kemarin', 'siantar', 'banner', 'hapus', 'curi', 'kampanye', 'demo', 'panitia', 'awas', 'milu', 'djarot', 'laku', 'kampanye', 'tipu', 'demonstrasi', 'buruh', 'tindak', 'hadap', 'tipu', 'pasang', 'calon', 'no', '2', 'keren', 'register', '40', 'gubsu', 'pemilu2018', 'pilih', 'kepala', 'daerah', 'sumatra', 'utara']"
"Kita harus melawan, mengusir duta Nyanmar, memboikot semua hubungan dengan agama Buddha.",1,0,0,1,1,1,0,0,0,0,0,1,lawan usir duta myanmar boikot urus agama buddha,"['lawan', 'usir', 'duta', 'myanmar', 'boikot', 'urus', 'agama', 'buddha']"
"Dana Haji Digelapkan?! Saatnya menyingkirkan Jokowi! Negara Digadaikan kepada Orang Asing. Defisit bertambah, APBN berkurang, Jokowi menurun",1,0,1,0,0,0,0,0,1,0,0,1,dana haji gelap jokowi copot negara gadai asing defisit anggar belanja negara ambruk jokowi tumbang,"['dana', 'haji', 'gelap', 'jokowi', 'copot', 'negara', 'gadai', 'asing', 'defisit', 'anggar', 'belanja', 'negara', 'ambruk', 'jokowi', 'tumbang']"
"Dan setelah menghalangi Jokowi, saya berharap Jokowi bisa digulingkan",1,0,1,0,0,0,0,0,1,0,0,1,halang jokowi harap jokowi guling,"['halang', 'jokowi', 'harap', 'jokowi', 'guling']"
19. Pemimpin masjid adalah pemimpin yang dapat mengajak kita untuk benar-benar mengamalkan syariat Islam. Menggulingkan pemimpin non-Muslim,1,0,0,1,1,0,0,0,0,0,0,1,19 pimpin masjid pimpin ajak sungguh sungguh jalan syariat islam guling pimpin non muslim,"['19', 'pimpin', 'masjid', 'pimpin', 'ajak', 'sungguh', 'sungguh', 'jalan', 'syariat', 'islam', 'guling', 'pimpin', 'non', 'muslim']"
"Masih ingat, kita mengusir Siloam China! Jika saya mati, anak-anak saya pasti akan mengerti filosofi hidup! Harga diri adalah yang terpenting, jangan biarkan harga diri Anda berada di bawah kaki penjajah",1,0,0,1,0,1,0,0,0,0,0,1,depak siloam cina tinggal anak anak paham filosofi hidup harga kaki jajah,"['depak', 'siloam', 'cina', 'tinggal', 'anak', 'anak', 'paham', 'filosofi', 'hidup', 'harga', 'kaki', 'jajah']"
"USER Rakyatku Takut, PKI Barbar Mau Bangkit... Tolak dan Bubar!!!",1,1,0,1,0,1,0,0,0,0,0,1,ngeri rakyat partai komunis indonesia biadab bangkit tolak bubar,"['ngeri', 'rakyat', 'partai', 'komunis', 'indonesia', 'biadab', 'bangkit', 'tolak', 'bubar']"
