Tweet,HS_Individual,HS_Group,Cleaned_Tweet,Tweet_list
USER Benar-benar “rezim KOPLAK..Indonesia sedang sekarat..masyarakat Islam sedang dipecah belah” oleh Allah SWT..antara umat Islam dan kaum munafik.,0,1,rezim kocak indonesia sekarat masyarakat islam pecah belah allah subhanahu wa taala umat islam kaum munafik,"['rezim', 'kocak', 'indonesia', 'sekarat', 'masyarakat', 'islam', 'pecah', 'belah', 'allah', 'subhanahu', 'wa', 'taala', 'umat', 'islam', 'kaum', 'munafik']"
Mengapa menggunakan bahasa Arab? Bukankah Tuhan Yang Maha Esa menurut Pancasila dalam bahasa Indonesia?,0,1,bahasa arab tuhan maha esa pancasila bahasa indonesia,"['bahasa', 'arab', 'tuhan', 'maha', 'esa', 'pancasila', 'bahasa', 'indonesia']"
Tak heran jika tim sukses Anies-Sandi tampil seolah-olah pandai menyanyi,0,1,heran tim sukses anies sandi tampil olah olah pandai nyanyi,"['heran', 'tim', 'sukses', 'anies', 'sandi', 'tampil', 'olah', 'olah', 'pandai', 'nyanyi']"
"USER Setiap kali dia nge-tweet, dia terlihat semakin bodoh, bahkan semakin bodoh pula mereka yang memilihnya.",0,1,kali nge twit lihat bodoh bodoh pilih,"['kali', 'nge', 'twit', 'lihat', 'bodoh', 'bodoh', 'pilih']"
"PENGGUNA Saat generasi feses sedang bersenang-senang, para pemimpinnya bisa sesumbar anti seng saat pilkada dan ketika pilkada selesai, pengikutnya akan membela bahwa fesesnya enak.'",0,1,generasi feses senang senang pimpin sesumbar anti seng pilih kepala daerah pilih kepala daerah selesai bela feses enak,"['generasi', 'feses', 'senang', 'senang', 'pimpin', 'sesumbar', 'anti', 'seng', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'selesai', 'bela', 'feses', 'enak']"
USER Betul... Anak-anak PKI mulai bermunculan mengikuti jejak ayahnya.,0,1,anak anak partai komunis indonesia muncul jejak ayah,"['anak', 'anak', 'partai', 'komunis', 'indonesia', 'muncul', 'jejak', 'ayah']"
PENGGUNA USER hancurkan pki. Mari kita dukung Prabowo untuk tahun 2019,0,1,hancur partai komunis indonesia mari dukung prabowo 2019,"['hancur', 'partai', 'komunis', 'indonesia', 'mari', 'dukung', 'prabowo', '2019']"
"USER Pak USER Membuang Islam memang menyakitkan, tapi harus dilakukan demi kebaikan seluruh umat manusia",0,1,buang islam sakit laku umat manusia,"['buang', 'islam', 'sakit', 'laku', 'umat', 'manusia']"
"USER USER Memang benar ada etnis Tionghoa yang ikut berjuang, namun masih banyak lagi yang menjadi pengkhianat dan menjadi antek Belanda...",0,1,etnis tionghoa juang penghianat antek belanda,"['etnis', 'tionghoa', 'juang', 'penghianat', 'antek', 'belanda']"
"USER Pak USER Umat Islam selalu bilang kebenaran datangnya dari Allah SWT, yang mana? Muhammad menjadi nabi?",0,1,umat islam bilang allah subhanahu wa taala muhammad nabi,"['umat', 'islam', 'bilang', 'allah', 'subhanahu', 'wa', 'taala', 'muhammad', 'nabi']"
"Apakah Gerindra menguasai perekonomian? Negara kita bisa hancur. Cook menyarankan untuk mencetak uang sebanyak-banyaknya untuk melunasi utang, agar Anda tidak perlu berhutang lagi. Anda bahkan dapat meminjam uang dari negara lain. Bisa dibilang biaya produksi untuk mencetak uang murah. Ekonomi limbah; ; Kecoak yang baik tentunya",0,1,gerindra kuasa ekonomi negara hancur cook saran cetak uang lunas utang hutang pinjam uang negara bilang biaya produksi cetak uang murah ekonomi limbah kecoak,"['gerindra', 'kuasa', 'ekonomi', 'negara', 'hancur', 'cook', 'saran', 'cetak', 'uang', 'lunas', 'utang', 'hutang', 'pinjam', 'uang', 'negara', 'bilang', 'biaya', 'produksi', 'cetak', 'uang', 'murah', 'ekonomi', 'limbah', 'kecoak']"
Para pelayan Tionghoa merasa bahwa Tiongkok mencintai kemerdekaan Indonesia.,0,1,layan tionghoa tiongkok cinta merdeka indonesia,"['layan', 'tionghoa', 'tiongkok', 'cinta', 'merdeka', 'indonesia']"
USER Pak USER untuk memberantas Teroris Islam secara efektif harus dijelaskan bahwa Alquran adalah Kitab Teroris,0,1,berantas teroris islam efektif alquran kitab teroris,"['berantas', 'teroris', 'islam', 'efektif', 'alquran', 'kitab', 'teroris']"
Percaya kepada Allah SWT yang bodoh dan biadab? Kalian membodohi dan mengubah bangsa ini menjadi biadab.,0,1,percaya allah subhanahu wa taala bodoh biadab bodoh ubah bangsa biadab,"['percaya', 'allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab', 'bodoh', 'ubah', 'bangsa', 'biadab']"
"Mobile legends babi banget jangan kasih aku kenaikan rank kimakkk, tim noob itu babi anak iblis",0,1,mobile legends babi banget kasih rank kimakkk tim noob babi anak iblis,"['mobile', 'legends', 'babi', 'banget', 'kasih', 'rank', 'kimakkk', 'tim', 'noob', 'babi', 'anak', 'iblis']"
RT USER USER Makanya kalian dukung koruptor! Bubarkan Komisi Pemberantasan Korupsi. Pantas saja… dari situlah muncul isu PKI. Sungguh orang yang korup,0,1,dukung koruptor bubar komisi berantas korupsi situ muncul isu partai komunis indonesia sungguh orang korup,"['dukung', 'koruptor', 'bubar', 'komisi', 'berantas', 'korupsi', 'situ', 'muncul', 'isu', 'partai', 'komunis', 'indonesia', 'sungguh', 'orang', 'korup']"
PENGGUNA PENGGUNA Pekerja asing Tiongkok memang dimanjakan...',0,1,kerja asing tiongkok manja,"['kerja', 'asing', 'tiongkok', 'manja']"
RT USER: USER jangan sampai Indonesia diambil alih oleh China... Apakah kita semua perlu memboikot produk China???,0,1,indonesia ambil alih cina boikot produk cina,"['indonesia', 'ambil', 'alih', 'cina', 'boikot', 'produk', 'cina']"
RT USER: USER Manis hanya di awal. Dasar Goblog!!!!! #SolerOut #HerjosOut',0,1,manis dasar goblok soler out herjos out,"['manis', 'dasar', 'goblok', 'soler', 'out', 'herjos', 'out']"
USER USER USER Menghina tapi tidak malu menggunakan fasilitas yang dibuat pemerintah! Ibu rumah tangga yang tidak tahu malu! Tidak punya harga diri untuk memakan gaji negara yang dihinanya! Haram! !!',0,1,hina malu fasilitas perintah rumah tangga malu harga makan gaji negara hina haram,"['hina', 'malu', 'fasilitas', 'perintah', 'rumah', 'tangga', 'malu', 'harga', 'makan', 'gaji', 'negara', 'hina', 'haram']"
"USER USER Nanti!!!\nApa sebenarnya yang bisa dilakukan anak-anak Pepo? \n\nJaga saja, biar tidak rewel seperti ini!!\n\n\xf0\x9f\x90\xb8\xf0\x9",0,1,laku anak anak pepo jaga biar rewel sepe i,"['laku', 'anak', 'anak', 'pepo', 'jaga', 'biar', 'rewel', 'sepe', 'i']"
Isu Munir juga ada hubungannya dengan mengapa rezim Jokowi sangat anti Islam. Setelah saya tweet semoga menjadi sejelas mungkin.,0,1,isu munir hubung rezim jokowi anti islam twit moga,"['isu', 'munir', 'hubung', 'rezim', 'jokowi', 'anti', 'islam', 'twit', 'moga']"
"USER, bodoh sekali kamu mendukung rezim seperti ini...'",0,1,bodoh dukung rezim sepe i,"['bodoh', 'dukung', 'rezim', 'sepe', 'i']"
DIKTATOR USER USER JOKOWI bertanggung jawab atas organisasi pembantaian manusia NU yang mengatur strategi kampanye.,0,1,diktator jokowi be anggung organisasi bantai manusia nu atur strategi kampanye,"['diktator', 'jokowi', 'be', 'anggung', 'organisasi', 'bantai', 'manusia', 'nu', 'atur', 'strategi', 'kampanye']"
"RT USER Absurd...pansus hanya menghalangi Komisi Pemberantasan Korupsi (KPK) mengusut kawan korupnya, membubarkan DPR yang sarang korupsi",0,1,absurd panitia khusus halang komisi berantas korupsi komisi berantas korupsi usut kawan korup bubar dewan wakil rakyat sarang korupsi,"['absurd', 'panitia', 'khusus', 'halang', 'komisi', 'berantas', 'korupsi', 'komisi', 'berantas', 'korupsi', 'usut', 'kawan', 'korup', 'bubar', 'dewan', 'wakil', 'rakyat', 'sarang', 'korupsi']"
"USER USER USER USER Ngoaaahahaaa Wowok anak burung unta itu kejang-kejang, dia bahkan tidak bisa membaca tulisanku..... ibumu masih selingkuh dengan kuda Wowok.... Ngoaaahahaaa\xf0\x9f \xa4\xa3\ xf0\x9f\xa4\xa",0,1,ngoaaahahaaa prabowo anak burung unta kejang kejang baca tulis selingkuh kuda prabowo ngoaaahahaaa xf0,"['ngoaaahahaaa', 'prabowo', 'anak', 'burung', 'unta', 'kejang', 'kejang', 'baca', 'tulis', 'selingkuh', 'kuda', 'prabowo', 'ngoaaahahaaa', 'xf0']"
"Jika tidak ada demonstrasi di jilid terkait pernyataan USER bahwa kitab suci itu fiksi, maka hampir bisa dipastikan tujuan utama gerakan “Beli Islam” di jilid versi 212 dan seterusnya adalah motif politik untuk menggulingkan Ahok. Ahok sudah menjadi korban.",0,1,demonstrasi jilid kait nyata kitab suci fiksi tuju utama gera beli islam jilid versi 212 motif politik guling ahok ahok korban,"['demonstrasi', 'jilid', 'kait', 'nyata', 'kitab', 'suci', 'fiksi', 'tuju', 'utama', 'gera', 'beli', 'islam', 'jilid', 'versi', '212', 'motif', 'politik', 'guling', 'ahok', 'ahok', 'korban']"
"Pendukung Prabowo seperti ARB, SDA adalah orang-orang bejat yang mempunyai kebiasaan kasar, termasuk orang tersebut &gt;&gt; PENGGUNA'",0,1,dukung prabowo sepe i arb sda orang orang bejat kasar masuk orang,"['dukung', 'prabowo', 'sepe', 'i', 'arb', 'sda', 'orang', 'orang', 'bejat', 'kasar', 'masuk', 'orang']"
Setuju...jika kita tidak ingin mengusir seluruh umat Buddha di Indonesia...,0,1,tuju usir umat buddha indonesia,"['tuju', 'usir', 'umat', 'buddha', 'indonesia']"
"Anda menghina Islam, Muhammad tidak menghormati sukunya sendiri, mengajarkan doa meminta pahala dari Allah SWT",0,1,hina islam muhammad hormat suku ajar doa pahala allah subhanahu wa taala,"['hina', 'islam', 'muhammad', 'hormat', 'suku', 'ajar', 'doa', 'pahala', 'allah', 'subhanahu', 'wa', 'taala']"
LARUTKAN ILLUNI UI,0,1,larut illuni oi,"['larut', 'illuni', 'oi']"
"USER Pak USER segera setelah Islam dinyatakan sesat dan menyesatkan, bank syariah sudah tidak diperlukan lagi",0,1,islam nyata sesat sesat bank syariat,"['islam', 'nyata', 'sesat', 'sesat', 'bank', 'syariat']"
USER USER USER USER USER &lt;strong&gt;BASASI DUNGU CEBONG 7 TURUNAN&lt;/strong&gt;',0,1,lt strong basasi dungu cebong 7 turun lt strong,"['lt', 'strong', 'basasi', 'dungu', 'cebong', '7', 'turun', 'lt', 'strong']"
"Apakah ini berita serius??? Polisi mau terjun ke dunia politik.. Beraninya tukang becak.. Memang hanya dia yang mengambil keuntungan.. Aku mulai takut.. ""sindrom kekuasaan melanda istana"" vs tukang becak. PENGGUNA PENGGUNA PENGGUNA",0,1,berita serius polisi terjun dunia politik berani tukang becak ambil untung takut sindrom kuasa landa istana lawan tukang becak,"['berita', 'serius', 'polisi', 'terjun', 'dunia', 'politik', 'berani', 'tukang', 'becak', 'ambil', 'untung', 'takut', 'sindrom', 'kuasa', 'landa', 'istana', 'lawan', 'tukang', 'becak']"
Jangan serahkan nasib bangsa ini kepada orang-orang yang mengabdi (tidur dengan dirinya sendiri) kepada para baron penghianat pengkhianat NKRI yang menjadi pemodal dana kampanyenya.\n\n#2019GantiPresiden',0,1,serah nasib bangsa orang orang abdi tidur baron khianat penghianat negara republik indonesia modal dana kampanye 2019 ganti presiden,"['serah', 'nasib', 'bangsa', 'orang', 'orang', 'abdi', 'tidur', 'baron', 'khianat', 'penghianat', 'negara', 'republik', 'indonesia', 'modal', 'dana', 'kampanye', '2019', 'ganti', 'presiden']"
USER USER Karena partai Pdip mu bajingan',0,1,ai partai demokrasi indonesia juang mu bajing,"['ai', 'partai', 'demokrasi', 'indonesia', 'juang', 'mu', 'bajing']"
1/2 orang kafir dengan Otak #JunkFood masih menghindari memanfaatkan Islam dengan kegiatan yang merusak keyakinan Islam',0,1,1 2 orang kafir otak junkfood hindar manfaat islam giat rusak islam,"['1', '2', 'orang', 'kafir', 'otak', 'junkfood', 'hindar', 'manfaat', 'islam', 'giat', 'rusak', 'islam']"
"USER USER USER USER USER Alaaaahhhhh, dari apa yang kamu bicarakan aku sudah tahu maksudnya... Kalaupun mau pakai tol berkelok 1000 tetap saja... Tak perlu pura-pura. Muslim, kamu bong!!!'",0,1,alaaaahhhhh bicara maksud pakai tol kelok 1000 pura pura muslim bong,"['alaaaahhhhh', 'bicara', 'maksud', 'pakai', 'tol', 'kelok', '1000', 'pura', 'pura', 'muslim', 'bong']"
"Kalian membodohi & biadab bangsa, mengajak beribadah kepada Allah SWT, bodoh dan biadab",0,1,bodoh biadab bangsa ajak ibadah allah subhanahu wa taala bodoh biadab,"['bodoh', 'biadab', 'bangsa', 'ajak', 'ibadah', 'allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab']"
PENGGUNA PENGGUNA Binatang terkutuk',0,1,binatang kutuk,"['binatang', 'kutuk']"
Pengguna Pengguna Tampaknya ASENG juga gemar mengimpor bawang putih,0,1,asing gemar impor bawang putih,"['asing', 'gemar', 'impor', 'bawang', 'putih']"
"USER USER USER Saat ditanya siapa pengganti presiden, si babi hutan langsung kaget. Rockygering benar ketika mengatakan bahwa babi bodoh itu stabil.",0,1,ganti presiden sih babi hutan langsung kaget rocky gerung babi bodoh stabil,"['ganti', 'presiden', 'sih', 'babi', 'hutan', 'langsung', 'kaget', 'rocky', 'gerung', 'babi', 'bodoh', 'stabil']"
"USER Gilirannya dihadapkan pada fakta yang ada, kecebong saat ini... namun meski kecebong ingin mati sengsara, Dilan mendukungnya. Otaknya terkontaminasi... dia tidak bisa berpikir jernih.",0,1,gilir hadap fakta kecebong kecebong mati sengsara dil dukung otak kontaminasi pikir jernih,"['gilir', 'hadap', 'fakta', 'kecebong', 'kecebong', 'mati', 'sengsara', 'dil', 'dukung', 'otak', 'kontaminasi', 'pikir', 'jernih']"
"PENGGUNA Cebong sudah senang, padahal ditipu, kamu jorok, matamu sipit..'",0,1,cebong senang tipu jorok mata sipit,"['cebong', 'senang', 'tipu', 'jorok', 'mata', 'sipit']"
Ayat ini juga dipelajari: penggallah kepala mereka dan pancunglah masing-masing ujung jari mereka (8:12),0,1,ayat ajar pengga kepala pancung ujung jari 8 12,"['ayat', 'ajar', 'pengga', 'kepala', 'pancung', 'ujung', 'jari', '8', '12']"
Andai Jenderal Soeharto tidak ada pada tahun 1965. Nasib bangsa Indonesia bisa saja menjadi negara komunis atheis USER USER USER,0,1,andai jenderal soeha o 1965 nasib bangsa indonesia negara komunis ateis,"['andai', 'jenderal', 'soeha', 'o', '1965', 'nasib', 'bangsa', 'indonesia', 'negara', 'komunis', 'ateis']"
RT USER: Kapan USER akan membuat film Burning School untuk difoto pak USER URL,0,1,film burning school foto uniform resource locator,"['film', 'burning', 'school', 'foto', 'uniform', 'resource', 'locator']"
"RT USER: hati-hati, anda dan kader GUSDUR yang merupakan antek asli CINA yang dilantik di rezim ini sedang “terpuruk”.",0,1,hati hati kader gus dur rupa antek asli cina lantik rezim puruk,"['hati', 'hati', 'kader', 'gus', 'dur', 'rupa', 'antek', 'asli', 'cina', 'lantik', 'rezim', 'puruk']"
"Apalagi teriak Allah hu Barbar, telinga Bung Fahri rusak, kapan ada pembahasan Pembuangan Islam di DPR?",0,1,teriak allah hu barbar telinga fahri rusak bahas buang islam dewan wakil rakyat,"['teriak', 'allah', 'hu', 'barbar', 'telinga', 'fahri', 'rusak', 'bahas', 'buang', 'islam', 'dewan', 'wakil', 'rakyat']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA Kkkkkkkkkk; Bong200 kenapa tuanmu bodoh sekali lagi plonga plongo...; #2019GantiPresiden,0,1,kkkkkkkkkk cebong iq ratus tuan bodoh plonga plongo 2019 ganti presiden,"['kkkkkkkkkk', 'cebong', 'iq', 'ratus', 'tuan', 'bodoh', 'plonga', 'plongo', '2019', 'ganti', 'presiden']"
Lagi! Permasalahan kemanusiaan Rohingya membuktikan bahwa USER dan Tim tidak berhati-hati dalam menangani suatu permasalahan.,0,1,manusia rohingya bukti tim hati hati tangan,"['manusia', 'rohingya', 'bukti', 'tim', 'hati', 'hati', 'tangan']"
"PENGGUNA Anda tidak salah. Apakah Anda ingin mempelajari sesuatu yang baru atau ingin melihat sesuatu dari sudut pandang lain melalui acara TV yang salah ini? Tidak, kamu baik-baik saja. Terus lakukan apa yang Anda lakukan yang sangat positif bagi Anda. Mereka pada dasarnya bodoh dan tidak mau berkembang",0,1,salah ajar lihat sudut pandang acara televisi salah laku laku positif dasar bodoh kembang,"['salah', 'ajar', 'lihat', 'sudut', 'pandang', 'acara', 'televisi', 'salah', 'laku', 'laku', 'positif', 'dasar', 'bodoh', 'kembang']"
USER Siapakah kecebong anti keberagaman yang dituding umat Islam?,0,1,kecebong anti agam tuding umat islam,"['kecebong', 'anti', 'agam', 'tuding', 'umat', 'islam']"
"Maafkan 4 Pilar, MPR Jahat & Barbarisasi Bangsa, Dakwah Islam Ajak Ibadah kepada Allah SWT, Benci Kafir, Pecah Belah Bangsa",0,1,maaf 4 pilar majelis musyawarat rakyat jahat barbar bangsa dakwah islam ajak ibadah allah subhanahu wa taala benci kafir pecah belah bangsa,"['maaf', '4', 'pilar', 'majelis', 'musyawarat', 'rakyat', 'jahat', 'barbar', 'bangsa', 'dakwah', 'islam', 'ajak', 'ibadah', 'allah', 'subhanahu', 'wa', 'taala', 'benci', 'kafir', 'pecah', 'belah', 'bangsa']"
"USER USER USER USER USER USER USER Mengapa saya tidak mengatakan bahwa Anda bodoh? Karena ikut memakan uang pemerintahan sah saat ini, namun ingin mengganti dasar negara Pancasila dengan khilafah, bukankah itu disebut kebodohan?",0,1,bodoh makan uang perintah sah ganti dasar negara pancasila khilafah bodoh,"['bodoh', 'makan', 'uang', 'perintah', 'sah', 'ganti', 'dasar', 'negara', 'pancasila', 'khilafah', 'bodoh']"
"USER USER key-point : kecebong bodoh, pool IQ, menyebalkan dan akhirnya kembali ke pool, pokoknya berubah,...lalu apa lagi?? \xf0\x9f\x98\x82'",0,1,oke point kecebong bodoh pool intelligence quotient sebal pool pokok ubah,"['oke', 'point', 'kecebong', 'bodoh', 'pool', 'intelligence', 'quotient', 'sebal', 'pool', 'pokok', 'ubah']"
Sungguh luar biasa bahwa kebijakan Indonesia tidak boleh bertentangan dengan kepentingan Tiongkok,0,1,sungguh bijak indonesia be entangan tiongkok,"['sungguh', 'bijak', 'indonesia', 'be', 'entangan', 'tiongkok']"
Kenapa tidak usir saja umat Buddha Myanmar ke sini agar tidak menimbulkan kekacauan seperti di Myanmar?,0,1,usir umat buddha myanmar timbul kacau sepe i myanmar,"['usir', 'umat', 'buddha', 'myanmar', 'timbul', 'kacau', 'sepe', 'i', 'myanmar']"
"USER Rezim, aksi dan peristiwa yang sensasional di luar ALASAN kita semakin dominan, berdoa saja semoga tidak ada yang mendeklarasikan Islam Cebong Nusantara.\xf0\x9f\x99\x8f'",0,1,rezim aksi peristiwa sensasional alas dominan doa moga deklarasi islam cebong nusantara,"['rezim', 'aksi', 'peristiwa', 'sensasional', 'alas', 'dominan', 'doa', 'moga', 'deklarasi', 'islam', 'cebong', 'nusantara']"
"Sebelum Tentara Saudi Tiba di Suriah, URL URL TERBANG ISIS ke Libya",0,1,tentara saudi suriah uniform resource locator uniform resource locator terbang isis libya,"['tentara', 'saudi', 'suriah', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator', 'terbang', 'isis', 'libya']"
Buddha membantai Muslim Rohingya,0,1,buddha bantai muslim rohingya,"['buddha', 'bantai', 'muslim', 'rohingya']"
USER pembohong itu adalah pemuka agama kristen ya?,0,1,bohong muka agama kristen ya,"['bohong', 'muka', 'agama', 'kristen', 'ya']"
"Saya paham sekarang kenapa pemerintah pusat terkesan membiarkan ASU dengan segala program progresifnya yang bodoh lho, agar masyarakat bisa menilai sendiri dan tentunya program-program tersebut akan merugikan dirinya sendiri ya, namanya juga ASU, apa? apa lagi yang bisa dia lakukan selain pose elang... URL",0,1,paham perintah pusat kes biar anjing program progresif bodoh lo masyarakat nilai program program rugi ya nama anjing laku pose elang uniform resource locator,"['paham', 'perintah', 'pusat', 'kes', 'biar', 'anjing', 'program', 'progresif', 'bodoh', 'lo', 'masyarakat', 'nilai', 'program', 'program', 'rugi', 'ya', 'nama', 'anjing', 'laku', 'pose', 'elang', 'uniform', 'resource', 'locator']"
Antek komunis Tiongkok dan URL-nya semakin masif,0,1,antek komunis tiongkok uniform resource locator nya masif,"['antek', 'komunis', 'tiongkok', 'uniform', 'resource', 'locator', 'nya', 'masif']"
USER sebenarnya bodoh dan tidak menyelesaikan pestanya. Kualitas seperti ini disebut pesta Tuhan. Ck ck... Anak Micin bodoh dan masih setia mendukung bosnya sebagai calon presiden. Goblog sia..',0,1,bodoh selesai pesta kualitas sepe i pesta tuhan ck ck anak micin bodoh setia dukung bos calon presiden goblok,"['bodoh', 'selesai', 'pesta', 'kualitas', 'sepe', 'i', 'pesta', 'tuhan', 'ck', 'ck', 'anak', 'micin', 'bodoh', 'setia', 'dukung', 'bos', 'calon', 'presiden', 'goblok']"
"USER Pak USER proses pembuangan Islam tidak bisa dipaksakan, tapi harus dilakukan dengan kesadaran sendiri",0,1,proses buang islam paksa laku sadar,"['proses', 'buang', 'islam', 'paksa', 'laku', 'sadar']"
Isu PKI terus dilontarkan oleh kelompok pendukung Prabowo,0,1,isu partai komunis indonesia lontar kelompok dukung prabowo,"['isu', 'partai', 'komunis', 'indonesia', 'lontar', 'kelompok', 'dukung', 'prabowo']"
