Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"Bersikap baik kepada semua orang, bukan hanya dengan yang seiman. Selamat memperingati Maulid Nabi Muhammad SAW",0,0,0,0,0,0,0,0,0,0,0,0
Menangin pilkada ternyata memiliki cara-cara yang perlu kamu ketahui. Perlu contoh? Ada kok. Ya simak dulu deh cara-caranya di video ini &gt;&gt;,0,0,0,0,0,0,0,0,0,0,0,0
7. Apa keuntungan menjadi freelance writer? USER #KUchat,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Bani kampret dungu,,, kontrak di stop,, lu sanggup gaji ribuan kariawan nya? Lu sanggup beli alat\xc2\xb2 super canggih untk gali emas dsana? Ujung\xc2\xb2 nya lu nyalah kan pemerintah lagi....'",1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER Ini kitab suci agama apa koh Nali ?,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Kecoa kalo ud bloon ya kaya gitu kebanyakan ngerem di septictank,asal bacot doank congornya si joko'",1,1,1,0,0,0,0,0,1,1,0,0
Anies Disebut Super Gubernur Saat Isi Kuliah Umum di Maroko Jauh banget sama gabener yg di kandangin di Mako...; Anies Emang Top.,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Abg adik dgn Yahudi tuhh.',0,0,0,0,0,0,0,0,0,0,0,0
pengetahuan tidak dapat menggantikan persahabatan. Aku (Patrick) lebih suka jadi idiot daripada kehilanganmu \n\n(Spongebob)',0,0,0,0,0,0,0,0,0,0,0,0
"Setiap yg bathil dan jahat wajib di lawan/diperangi walau dari ras apapun, china arab indo bulai yahudi. Maka dari itu tidak ada kekhususan maklum utk elite quraisy bila memang menjadi jahil dan batil. Adil'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER pake cara PKI memberangus lawan politik nya',0,0,0,0,0,0,0,0,0,0,0,0
USER Wedus gembel\n\nAku siram air bisa bikin seger kan',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER Ekonomi meroket 7% itu hoax,0,0,0,0,0,0,0,0,0,0,0,0
USER USER duh disini saya gak bisa berhenti mengucap CEBONG DONGO itu fakta bukti nya banyak \xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER USER USER USER USER USER USER USER USER USER \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8fbukan ""KAMPRET TAPI KECOA """" yg hidupnya makan TAI semakin besar bikin penyakit , \xf0\x9f\x98\x8",1,1,1,0,0,0,0,0,1,1,0,0
salah satunya nabi Hud. siapa nabi Hud menurut tradisi arabislam? adakah padanannya dlm tradisi ibrani-yahudi?',0,0,0,0,0,0,0,0,0,0,0,0
Bukti nyata Cina Indonesia antek penjajah,1,0,0,1,0,1,0,0,0,0,1,0
Gw curiga kalo Ahok kalah pemilihan kepala daerah itu konspirasi biar penduduk Jakarta pada pindah ke Meikarta daripada punya gubernur yg gak kompeten.,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER USER Dalam Kristen ada namanya denominasi/kelompok yang terakulturasi dgn budaya Indonesia. Ada GKJW (Jawi Wetan), HKBP (Batak), GPiB, dll. Ini ya sama aja kristen nusantara. Unik dalam Ke-bhinneka-annya.'",0,0,0,0,0,0,0,0,0,0,0,0
USER Sabar. Masih kerja lembur bagai onta.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Dan kami di Jawa sama sekali tidak berkeberatan bahwa Jokowi adalah antek orang Papua \xf0\x9f\x91\x8d\xf0\x9f\x99\x82\xf0\x9f\x91\x8d',0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Saya lebih setuju/bahagia/senang.bila MPR/DPR. Itu di bubarkan. Sudah di gaji negara malah dikorupsi .buat rugi,1,0,0,1,0,0,0,0,1,0,0,1
Bawaslu: Kolaka Tertinggi Pelanggaran ASN Dalam Pilkada; ; #AkuSERUJI : Pilkada | ;,0,0,0,0,0,0,0,0,0,0,0,0
USER USER maho teriak maho',1,1,1,0,0,0,0,1,0,1,0,0
"Ingin NKRI tetap eksis n terbebas dr serbuan TKA CHINA???? ; ; Mari ummat Islam Indonesia bersatu, ; GANTI PRESIDEN DI 2019. ; ; #GantiPresidenYuk ; #2019PresidenBaru",1,0,0,1,0,1,0,0,0,0,1,0
"USER USER USER USER Betul doktrin itu ada dalam gereja katolik, dogma Maria diangkat ke surga secara utuh (badan dan jiwanya, Katekismus 966). Mnurut mas lukas doktrin tersebut memang bagaimna?'",0,0,0,0,0,0,0,0,0,0,0,0
Bacot bat si kunyuk USER bikin tambah sayang dah ah URL,1,1,1,0,0,0,0,0,1,1,0,0
Pasti mrk yg punya target turunkan presiden isunya sih pak wakil yg gantikan..intinya jokowi naik konglomerat hitam tiarap sambil tgg peluang,1,0,1,0,0,0,0,0,1,1,0,0
"USER tidak berpolitik, bicara Islam berbalut budaya Nusantara ð??? Halagh candaan apa lagi ini, semoga segera sadar, aamiin",0,0,0,0,0,0,0,0,0,0,0,0
USER Wkwk gaboleh dra bos bosan tai',0,1,0,0,0,0,0,0,0,0,0,0
Kamu gak dicarin sama orang tuamu apa ? Kok setiap malam kamu selalu hadir dalam mimpiku.',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER kalau pakai cara yang baik saya jamin gak ada yang peduli bos, jatohnya cuman kayak first travel. Yang booming cuman pelakunya tapi korbannya di tenggelemin, orang indonesia pada budek, harus diteriakin dulu baru ngerti.'",1,1,0,1,0,0,1,0,0,0,1,0
Iya anak pemberontak PRRI/PERMESTA ya ... Prabowo URL,1,0,1,0,0,0,0,0,1,1,0,0
Hadeh si cebong ga ada empati-empatinya nih sama temen.',1,1,1,0,0,0,0,0,1,1,0,0
USER USER bukannya dia USER juga tuak..berarti dia BRENGSEK juga ? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94',1,1,1,0,0,0,0,0,1,1,0,0
"TERORIS Tidak Pernah Ada Sekalipun Para Kafir Komunis Nusantara Menista Islam, Kitab dan Nabi SAW.\n\nAKAN TETAPI Teroris Itu Selalu Hadir Dimana dan Kapan Saja, Bila Hendak Mengesampingkan Isu Politik Yang Memanas.'",0,0,0,0,0,0,0,0,0,0,0,0
Chaser top Jogja mana aja NIH ? #gay #Grindr #growlr #gayboy #gaychaser #gayindo #GayIndonesia #lokalhot #gaylokal #gaytop #chubbyguy #gaybear #gaybottom #kontol #SANGE_AAAAAAAAAAH #gayjogja #gayasia #gayfitness #gayyogyakarta #gayasia',0,1,0,0,0,0,0,0,0,0,0,0
"USER USER Mencari pembenaran dengan membuka hal2 yg sudah lewat dimasa lalu. Pemain yg salah kok di bela, idiot'",1,1,1,0,0,0,1,0,0,1,0,0
5 tahun ke depan gak bakal menghabiskan waktu buat membenci anies-sandi.,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER Fokus kpd rambu jalannya, sepertinya kita sdh terjajah sama cina, rambu jalan pakai bahasa cina'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER Kalau presiden USER berbuat salah tidak berbuat salah lebih baik nggak usah jadi president. Mundur saja bapaaaak....,1,0,1,0,0,0,0,0,1,1,0,0
hantu kak limah 2 &amp; munafik 2 hmm',0,0,0,0,0,0,0,0,0,0,0,0
Sis penah request kat dia nak 8+. Tapi masa tu dia buat bodo je. Last2 mase birthday dia bagi natang ni. Sis happy la bukak sekali tengok2 WHAT??? IPHONE?? alaaaa sis maksudkn S8+ bukan iphone8+. My mistake sbb ckp 8+ je. \xf0\x9f\x98\x82\xf0\x9f\x98\x82 Pegi tukar balik. X minat la apple. Iphone? Eeyewwww URL,0,0,0,0,0,0,0,0,0,0,0,0
USER USER iye.. hakim garis tapi \xf0\x9f\x98\x84.. apa yg mau ditabayunin dari beliau atau yg setipe dgnya. ilmuku gak cuma Nol. minus malah.. cuma berharap Islam ini gak diganggu aja. umatnya gak diadu domba. pengen punya pemimpin beres kaga,0,0,0,0,0,0,0,0,0,0,0,0
USER Trus yang ngaku ustad sering bilang JANCUK MATAMU PICEK.\napa gak di bilangin ?',1,1,1,0,0,0,1,0,0,1,0,0
"USER Hutang karena belanja lebih besar dari pendapatan, DPR RI menyetujui APBN. DPR RI HRUS mengontrol pengeluaran ( efisien, efektif) jgn boros, perangi korupsi, bantu pemerintah (baca rakyat Indonesia) utk naikkan pend.pajak.'",0,0,0,0,0,0,0,0,0,0,0,0
"Repost USER + Dari Jokower/Ahoker: - Sapi - Onta - Curut Khilafah - Kecoa - ASU - Kampret - Pentol Korek - Bumi datar - Otak Micin Dibalas: Cebong... dan turunannya Bong200, Ebong, Kolam Butek Mewek... Ngadu ama emak! Cemen &amp; cengeng loe ah bong",1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER USER Jejak masa lalu itulah yg akn mnjadi bumerang bg Indonesia utk bs d hormati dunia..; Saat ini Presiden USER tlh mngembalikan pamor Indonesia sbg Negara yg DISEGANI DUNIA.,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Malah modelnya itu yg munafik, mainin SARA, rakyat Indonesia masih waras jadi hasutanmu ga ngaruh untuk ganti presiden ?????????????",1,1,1,0,0,0,0,0,1,1,0,0
USER pak USER kalo anak buah anda USER mulutnya kayak gini jngan harap rakyat percaya sama USER 2019,1,0,1,0,0,0,0,0,1,1,0,0
USER masa sihhh segitu sipit?',0,0,0,0,0,0,0,0,0,0,0,0
USER Geblek itu jg jt apaan',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER Sam awakmu wes magriban ta ??,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Eek ternyata akun lu, tau gitu gua block'",1,1,1,0,0,0,0,0,1,1,0,0
"RT USER: Awwww si koko badan sama kontolnyaa menantang, yukk ahh ko sini dicroottin kontol yg keras itu. Uuunncchh \xf0\x9f\x91\x85\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL",0,1,0,0,0,0,0,0,0,0,0,0
"Dear Dik USER, selamat ya atas pencapaian ini, semoga bisa dipertahankan terus. Jangan kasih kendor Dik #2019GantiPresiden ?; ;",1,0,1,0,0,0,0,0,1,1,0,0
"Mentaliti jamban = pemikiran / adat budaya kita yang kurang elok. Itulah bila dah terbiasa buat,jadi nampak biasa &amp; tak kekok nak buat drp kita ubah yg biasa (buruk) kepada luar biasa (yg baik). Dah lama berakar umbi dari peralihan zaman &amp; generasi",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Kampret kampret. Braninya cuman dlm ml doang. Sini lo. Gue jolok2 mata lo. Taik hahahaha #cumabercandagaiss URL,1,1,1,0,0,0,0,0,1,1,0,0
"USER Ahhh , ulama karbitan gomong gak pernah membawa kesejukan , banyak membaca dan belajar dari kehidupan nabi biar gak tulalittttt .",1,1,1,0,1,0,0,0,0,1,0,0
"USER USER Aktivis 98 dulu berhasil menumbangkan rezim orba, krna KKN,..\n\nAktivis 98 zaman now... Tujuan nya mau membubarkan PKS,..???\n\nNumpang tanya.... Anda aktivis 98 yg reformis atw penyusup yg bermental komunis...???'",0,0,0,0,0,0,0,0,0,0,0,0
Viralkan,0,0,0,0,0,0,0,0,0,0,0,0
"3. Bersama-sama, segenap orang Kristen membentuk keluarga Allah. Dia berdiam / tinggal dengan Roh-Nya. (Efesus 2:19-22)'",0,0,0,0,0,0,0,0,0,0,0,0
jokowi Komunis jg kapitalis URL,1,0,1,0,0,1,0,0,0,1,0,0
"USER Sellernya kabur, lapaknya ditutup semua \xf0\x9f\x98\xa1 inilah kelemahan belanja di market place, konsumen tidak terlindungi dgn baik. Saat klik tombol selesai, berarti siap-2 dan was was kena tipu barang cacat. Mau gimana lagi, UU perlin",0,0,0,0,0,0,0,0,0,0,0,0
USER Emang sipit ceu onih \xf0\x9f\x98\xad',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Celengnya tereak2 cebong tolol. Padahal celeng lbh dungu, nih buktinya. \n\n2019 kita ganti presiden yuk\nSetuju bang, tp siapa gantinya? \nTolol masih nanya, kita cari dulu koplak. \nO gitu ya bang. \n\nNah, klo kt roc",1,1,0,1,0,0,0,0,1,0,1,0
"USER USER memang seperti itu cara kerja komunis. di zaman Pak Harto juga seperti itu. Pura-pura jadi teman, pada saat yang diperlukan akan menyerang. Makanya harus selalu waspada, jangan mudah percaya.'",0,0,0,0,0,0,0,0,0,0,0,0
"Presiden Parti MMSP Ybhg Datuk Seri R. S. USER menyambut kehadiran Perdana Menteri, USER Di Dewan Jubli, Kuala Kangsar.",0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER USER Loh g tau y bapak prabowo salah satu geng menteri permesta ? Pendiri pks anak dari di/tii. Pemberontak pengkhianat,1,0,1,0,0,0,0,0,1,1,0,0
"Ibu saya Bugis, ada Arabnya,Muhammadiah. Ayah Jawa, ada sedikit darah Cina,Nahdatul Ulama. Saya Muslim sejak bayi",0,0,0,0,0,0,0,0,0,0,0,0
"Ajak semua negara OKI, Buang Islam Pak Lukman, hanya itu jalan damai di Timur Tengah",1,1,0,1,1,0,0,0,0,0,0,1
"FESTIVAL PALANG PINTU KE-13; GELAR BUDAYA 2018 ; ; 5-6 Mei 2018 ; Sabtu dan Minggu ; 08.00 wib - 22.00 wib ; ; Tutup Jalan, Sepanjang Jalan Raya Kemang ; Jakarta Selatan ; ; Informasi lebih lanjut: ; Telp/Wa: 0812-8007-9048",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: APA BENDA BODO AKU PEGI BELI MAKANAN KEJAP TERUS MATI PERANG PUN AKU TAK TAU BILA START URL,0,1,0,0,0,0,0,0,0,0,0,0
Capres RI 1 nih pintar dan pro wong cillik dan tdk otoriter,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER Guntur Romli : Al-Qur'an adalah Budaya dan Sejarah,0,0,0,0,0,0,0,0,0,0,0,0
Mewaspadai izin tambang menjelang pilkada,0,0,0,0,0,0,0,0,0,0,0,0
Naluri banci nya gak ilang yah meskipun udah kewong URL,0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER Otak lu dungu ya,1,1,1,0,0,0,0,0,1,1,0,0
"USER ada sih negara bagian yang sempet bikin legislasi soal itu, tapi ya mental di mahkamah tinggi setempat atau ga dijalankan (tapi masih ada hukum yang melarang ngewe sebelum resmi). catet, sempet bikin, ga dijalanin'",0,0,0,0,0,0,0,0,0,0,0,0
"Komedian paling awsum menurut gua adalah Pak Bolot. Hebat banget dia bikin dialog2 yang gak nyambung &amp; dadakan, terus gak bingung sama lawan bicara yg digakbolotin. JAGO BETUL TEKTOKNYA YA ALLAH. \n\nLONG LIFE PAK BOLOT.'",0,0,0,0,0,0,0,0,0,0,0,0
Mungkin saja blok Cina Rusia mensyaratkan berdirinya KGB di Indonesia agar kerjasama makin yahut URL,1,0,0,1,0,1,0,0,0,0,1,0
Presiden Ajak Ulama Turut Menyejukkan Suasana Jelang Pilkada Serentak -,0,0,0,0,0,0,0,0,0,0,0,0
USER Kapan kita adzanin nih mulut jamban.',1,1,1,0,0,0,0,0,1,1,0,0
"USER USER Hiruk pikuk pilkada dan pilpres sejatinya adalah perseteruan antara antek asing barat, asing aseng dan pejuang nkri.'",0,0,0,0,0,0,0,0,0,0,0,0
Lengserkan kenapa om.. dpr kan punya kuasa rakyat.. kalau ndak berani maka kawal kami untuk lengserkan USER,1,0,1,0,0,0,0,0,1,0,0,1
and harini baru tahu rupanya keturunan aku ada mix cina huhuhuhu \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Makin berkerudung si Transgender ini mkn busuk dan serem kelakuan dan wajahnya! Sundel bolong zaman now\xf0\x9f\xa4\xa3',1,1,1,0,0,0,1,1,0,1,0,0
"Pro 2 To Campuss, pagi ini dari 10.30-11.30 Wib. Membahas ""Economic Chess Competition (ECC) VIII"". Bersama Himpunan Mahasiswa Ekonomi Pembangunan (HIMEPA) Untan :; - Kak Reza K; - Kak Wiranti C; - Kak Andinia BS; - Kak Tino Lanju; Silahkan partisipasi di n",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Tenggelam kan kunyuk pengkhianat penghancur bangsa yg satu'a lagi pak URL,1,1,1,0,0,0,0,0,1,1,0,0
Rela menjadi MUNAFIK hanya demi sejumput kenikmatan dunia apalagi membela PENGUASA ZALIM...!!!',1,1,1,0,0,0,0,0,1,1,0,0
YA ALLAH INI XL GAK KURANG KAMPRET LAGI APA KONEKSINYA? USER',1,1,0,1,0,0,0,0,1,0,1,0
"Memakai Cara Licik Membuat Akun Palsu dan Menyebarkannya, Kemudian Membully Akun Palsu Itu utk Membunuh Karakter Orang, adalah Salah Satu Cara PKI dan Orang Atheis Anti Allah dan Agama.; Sdh Diperingatkan Jendral Nasution Dahulu Kala.; Waspadai KOMUNIS dan",1,0,0,1,1,1,0,0,0,0,1,0
Mantab Nich ...!!!; 1 ð??? 1 ð??? 1 ð??²ð??¨ ; ; Jokowi - Cak Imin 1 Mobil ; Jokowi - Cak Imin 1 Acara; Jokowi - Cak Imin 1 Pesawat; ; USER - USER; #JOIN2019 ber-1 Indonesia JAYA ð???; ; #JokowiCakImin2019; #JOININDONESIA; ;,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER y anjr bacot amat lo pengantin /tendang gaun nya/ #DAYEZSAH',1,1,1,0,0,0,0,0,1,1,0,0
Ini mirip banget sama kelakuan mantan yg brengsek! Seolah-olah kelakuannya yg jahat bisa dilupain gitu aja. Jokowi dan mantan nggak tau rasanya khianati! #menolakluka URL,1,1,1,0,0,0,0,0,1,1,0,0
USER Mcm babi sial haaaa aku marah nii',0,1,0,0,0,0,0,0,0,0,0,0
USER Di era bpk seyogianya UU MD3-NYA shrsnya sdh direvisi menjadi UU MD2 dmn keberadaan lembaga daerah DPRD tidak lagi masuk ranah cengkraman pusat. Misalnya untuk pengisian Anggota DPRD bkn masuk pemilu nasional tapi oleh daerah masing-masing b,0,0,0,0,0,0,0,0,0,0,0,0
Selamat berbuka puasa buat jalani\nHongkong jumat harus dapat THR\nAi 2d top: 80319\nCb sekuatnyaa: 88833999\nMacau: 93 / 83 / 98\nSelamat meracik sesuai ai mu dan jp.\nMinat bom 2d 3d 6line tidakbb inbox saya bosku.buat yg percaya saya dan bisa dpercaya,0,0,0,0,0,0,0,0,0,0,0,0
TSAMARA PENGAGUM DIKTATOR SUKARNO,1,0,1,0,0,0,0,0,1,1,0,0
"Aileen Biru, ia dilahirkan di sebuah kota besar yang mewah, itu saat ayah dan bundanya sedang melakukan World Tour, tapi tidak disangka, bundanya malah melahirkan Aileen disana.\n\nAileen lahir pada tanggal 10 Mei 2000, di pagi buta, dengan berat 2.4 kil",0,0,0,0,0,0,0,0,0,0,0,0
"Usir saja Dubes Myanmar,,, Kumpulkan orang budha se indonesia di satu lapangan terbuka,,, adakan orasi,,, beri... URL",1,0,0,1,1,1,0,0,0,0,0,1
Udah sinting URL,0,1,0,0,0,0,0,0,0,0,0,0
"USER Pers harus mencerdaskan bangsa, LGBT bukan virus dan tidak berbahaya tapi Islam adalah virus yang berbahaya",1,1,0,1,1,0,0,0,0,0,1,0
"Jauh sebelum menjadi Wakil Presiden SBY, JK adalah seorang saudagar yang lumayan sukses.",0,0,0,0,0,0,0,0,0,0,0,0
Saya suka. Nakal emang sih mojok,0,0,0,0,0,0,0,0,0,0,0,0
"Siang tadi,saya mengikuti Rapat Terbatas dipimpin Bpk Presiden USER yg tegaskan pentingnya publikasi #AsianGames2018 baik di media lokal maupun internasional.; ; Ini adl kerja bersama utk sukseskan event bergengsi.Mohon doa dan dukungan rakyat Indonesia",0,0,0,0,0,0,0,0,0,0,0,0
5 kata terakhir itu betul Maka bekerjalah abang,0,0,0,0,0,0,0,0,0,0,0,0
USER Ya udah supaya g lompat #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
03 detiksport (Presiden Jokowi Soroti Minimnya Promosi Asian Games ),0,0,0,0,0,0,0,0,0,0,0,0
RT USER: USER Bajingan. Inter itu tim top dan hebat. Lazio itu yg sampah',1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER Sok imut najis u:(',1,1,1,0,0,0,0,0,1,1,0,0
"\xe3\x85\xa4Damar merogoh kantung celananya, mencari ponsel berwarna hitam untuk mendeteksi di mana ia berada saat ini.\n\n\xe3\x85\xa4\xe3\x85\xa4\xe3\x85\xa4\xe3\x85\xa424\xc2\xb0C, Pondok Cina.\n\nSial. \n\xe3\x85\xa4Cukup jauh dari sekolahnya.'",0,0,0,0,0,0,0,0,0,0,0,0
"Bupati Lutim HM. Thorig Husler membuka Rapat Koordinasi FKDM di Gedung Wanita Simpurusiang Malili, Rabu (11/04/2018). Bupati imbau partisipasi masyarakat jaga situasi Kambtibmas jelang Pilkada serentak.; ; Baca slengkapnya di",0,0,0,0,0,0,0,0,0,0,0,0
"Kekalahan Suharto-Prabowo melawan opini pada 1998 lebih dikarenakah keterlibatan Konspirasi Global di mana AS - China dan seluruh sekutu mereka mendukung rencana CSIS, elit Katolik Radikal dan Konglomerat Tionghoa utk menjatuhkan Suharto'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Ngentot sama pacar di hotel.\n#ngentotabg #sange #toketgede #abgbugil #tantekesepian #memekbecek #tantebugil URL,0,1,0,0,0,0,0,0,0,0,0,0
RT USER DIKTATOR JOKOWI JONGOS ORGANISASI JAGAL MANUSIA NU MENGANDALKAN KAMPANYENYA KEPADA KIYAYI YG SEMUANYA TUKANG tipu.,1,1,0,1,1,0,0,0,0,0,1,0
"USER USER USER USER USER USER USER cie butuh dunia internasional juga ya\xef\xbc\x9f, kmrn siapa ya yg teriak ANTEK ASENG ASING ASONG\xe3\x80\x81 KOPAR KAPIR ya....\xef\xbc\x9f\xef\xbc\x9f\xef\xbc",1,1,1,0,0,0,0,0,1,1,0,0
Jadi ingat...sama yang gak nemui rakyatnya....; #2019GantiPresiden;,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER USER USER USER USER USER USER USER USER USER Bakal alot mengeluarkan sertifikat ""Halal""nya. Komponen mikro yg ditengarai bersentuhan atau berasal dari babi dan telah mengalami dekomposisi molekular atau bahkan atomik dicap haram. Apalagi najis yg sama sekali tidak mengalami proses dekomposisi molekular. Bakal rame nih.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Terlepas dari bom surabaya, aksi dia sbg teroris sudah sangat menyusahkan.'",0,0,0,0,0,0,0,0,0,0,0,0
Ga henti2nya ngebayangin 15 menit nanti mo cocot apa nih yak udh gitu kan w orgnya not easy to talk nah ini suruh bercocot 15 menit gabole kurang kan ga mungkin w cuma bilang hm hm hm doang;(',0,1,0,0,0,0,0,0,0,0,0,0
RT USER: monyet lu songong. URL,1,1,1,0,0,0,0,0,1,1,0,0
RT USER: Tuh kayak fist travel sm abu tour yg gelapin uang jamaah umroh\nNah itu jelas2 melecehkan napa kamu diem aja?\nIni orang\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0
"USER Potong aja tangan bajingan itu, pemimpin munafik, daerah munafik, persa syariah hanya buat cambuk org pacaran doang,,,'",1,1,1,0,1,0,0,0,0,0,0,1
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; .; .; ...",0,0,0,0,0,0,0,0,0,0,0,0
banyak kader-kader PDIP dan NASDEM anti Islam dan Ulama,1,0,0,1,1,0,0,0,0,0,1,0
mbok ya kalo batuk ada orang lagi makan didepannya ditutuplah itu congor',0,1,0,0,0,0,0,0,0,0,0,0
RT USER: Goblok kok rauwisuwis ... #NakalBolehGoblokJangan URL,0,1,0,0,0,0,0,0,0,0,0,0
"Takkan melayu hilang di whatsapp. Itu dulu. Sekarang yahudi dah beli '( kahkahkah...""",0,0,0,0,0,0,0,0,0,0,0,0
RT USER Dan Jokowi bukan Mega. Begini kalo mau nyapres sebaiknya mundur sekarang dan bikin partai.,1,0,1,0,0,0,0,0,1,1,0,0
"Ingin merekrut Gus Nadir USER jadi Freemason, tapi udah kadung jadi pemuka agama Yahudi. Gimana ya?'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Sampaoli is sontoloyo, lebih pilih higuain dari pada icardi \xf0\x9f\xa4\x90'",1,1,1,0,0,0,0,0,1,1,0,0
"USER mubazir, toh sudah kodrat #2019GantiPresiden",1,0,1,0,0,0,0,0,1,1,0,0
USER Bolot siapa ? Anda ? Wah memang',1,1,1,0,0,0,1,0,0,1,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Kami masyarakat pribumi san,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Idk man bila kau baik sgt org pijak kepala but when kau buat kepala org tak puas hati bodo tul',1,1,1,0,0,0,0,0,1,1,0,0
RT USER: 5 Posisi Seks Video Tante Ngentot Cara Bercinta Di kamar Mandi \nTontong Selengkapnya : URL Lu\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
Subhanallah... Gubernur rasa presiden. Ga kaya presiden rasa walkot.ð???,0,0,0,0,0,0,0,0,0,0,0,0
[CALLING FOR TENANT]; PARAMABUDAYA 2018; â?¢TELKOM UNIVERSITYâ?¢; ; Wilujeng siang!; Pasar Budaya Paramabudaya 2018 akan hadir kembali!ð???; Yuk yang tertarik untuk memasarkan produknya kepada ribuan pencinta budaya bisa banget langsung mendaftar!; ; Pendaftaran,0,0,0,0,0,0,0,0,0,0,0,0
Karena aku hanyalah aku.\nYang lebih suka bisu.\nAcap kali tak acuh.\nDan memandangmu dari jauh.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER Nggak sama lah. Bank asing gak bisa atur2 perusahaan. Pemerintah bisa atur perusahaan sbg pemilik saham. Utang bisa dibayar dr keuntungan freeport.',0,0,0,0,0,0,0,0,0,0,0,0
"USER Gue daftar sanata dharma jogja nes, tp itu katholik'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER agus budek makanya kaga denger dia',1,1,1,0,0,0,1,0,0,1,0,0
Masa untuk compile kan assignment *sinting lengan baju*',0,0,0,0,0,0,0,0,0,0,0,0
"USER anjir lucu banget animasinya :""D dewa'",0,1,0,0,0,0,0,0,0,0,0,0
Sungguh Rezim (Jokowi) lebih sadis dri kekuasaan Soeharto berpuluhan tahun lamanya.,1,0,1,0,0,0,0,0,1,1,0,0
USER matanya picek kebanyakkan eyeliner',1,1,1,0,0,0,1,0,0,1,0,0
"USER USER USER kampret dan kecoak yg bikin ribut, becus juga kagak... Apalagi bani cingkrang....'",1,1,0,1,0,0,0,0,1,0,1,0
Istrimewa... ð??±ð??±ð??±,0,0,0,0,0,0,0,0,0,0,0,0
"Pertandingan antara Croatia vs Rusia Drama paling menegangkan 120 menit skor 2-2\n\nBahkan Pendukung Rusia yg Komunis pun Berdo'a untuk kemenangan Team nya walaupun harus kalah adu pinalti 4-3..dari Croatia..""",0,0,0,0,0,0,0,0,0,0,0,0
Kalian cocok ko :) sama sama bajingan !!',1,1,0,1,0,0,0,0,1,0,1,0
Menyebut rezim anti islam tapi semangat banget daftar cpns. Mau-maunya jadi abdi negara yang anti islam~,1,0,1,0,1,0,0,0,0,1,0,0
Rizal Ramli tidak malu mencium kaki jokowi untuk jabatan menteri lalu meminta jokowi jangan jadi presiden lagi setelah dipecat jadi menteri.,0,0,0,0,0,0,0,0,0,0,0,0
"Kita harus usir keturunan cina dan pertahankan pribumi. ""Arab gk di usir?"" ""Tidak dia hanya keturunan"" Yaa sama aja -_-",1,0,0,1,0,1,0,0,0,0,0,1
